postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
563,	41,	6,	562,	0.000481797,	0.0118234,	0.0118234,	13.5942,	8.20294e-06,	0,	0.159529,	0.00121576,	0.540701,	0.744414,	0.272333,	0.608524,	0.97368,	52.1788,	2.01945,	3.0814,	22.3324,	3.08933,	1.41279,	19.7368,	0,	0,	0,	666,	0.0184447,	0.0184447,	67.3102,	0.000592657,	0.00923992,	0.00920407,	12.1797,	4.9085e-05,	0.25671,	0,	1000,	1.50611e+09,	0,	0,	0.00227832,	2794.43,	66205.9,	0,	805,	41,	0.97,	0,	0.97,	0,	248.76,	11845.5,	1.01641,	11844.5,	2.02,	246.65,	0.711572,	0.711572,	1334.5,	223.41,	407671,	221.32,	0,	
551,	42,	6,	550,	0.000479458,	0.0133694,	0.0133694,	24.3165,	1.05421e-05,	0,	0.333686,	0.0188071,	0.517065,	0.167772,	0.799352,	0.93359,	0.0781615,	60.0159,	2.30091,	3.03413,	5.03317,	5.19741,	1.90039,	10.7816,	0,	0,	0,	666,	0.012176,	0.012176,	47.6261,	0.00052244,	0.00943723,	0.00940061,	7.55943,	6.97158e-05,	0.0162891,	0,	1000,	1.50611e+09,	0,	0,	0.00290417,	90.96,	49932.7,	0,	983,	42,	0.63,	0,	0.45,	0,	10.66,	8964.9,	1.00831,	8963.89,	10.64,	nan,	0.711572,	0.711572,	1334.5,	234.07,	416636,	231.96,	0,	
554,	43,	6,	553,	0.000480379,	0.0130482,	0.0130482,	16.7731,	9.62085e-06,	0,	0.0421805,	0.00553189,	0.0885,	0.307727,	0.970406,	0.727441,	0.349162,	46.8981,	2.08851,	2.177,	9.2318,	5.88162,	1.59116,	13.4916,	0,	0,	0,	666,	0.0117833,	0.0117833,	50.247,	0.000532262,	0.00607963,	0.00605604,	15.7228,	4.27343e-05,	0.0116751,	0,	1000,	1.50611e+09,	0,	0,	0.00223241,	90.06,	52968.4,	0,	610,	43,	0.8,	0,	0.53,	0,	9.85,	9488.92,	1.00818,	9487.91,	9.58,	nan,	0.711572,	0.711572,	1334.5,	243.92,	426125,	241.54,	0,	
565,	44,	6,	564,	0.000482347,	0.011453,	0.011453,	15.2487,	7.65303e-06,	0,	0.0590551,	0.00774788,	0.492914,	0.660454,	0.645773,	0.675238,	0.32288,	47.6575,	2.12397,	2.98583,	19.8136,	4.58309,	1.51286,	13.2288,	0,	0,	0,	666,	0.0101721,	0.0101721,	52.5979,	0.000510229,	0.011598,	0.011553,	17.1474,	5.30683e-05,	0.00488793,	0,	1000,	1.50612e+09,	0,	0,	0.000833035,	114.94,	56561.5,	0,	934,	44,	0.57,	0,	0.26,	0,	13.26,	10132.7,	1.00739,	10131.7,	13.2,	nan,	0.711572,	0.711572,	1334.5,	257.18,	436257,	254.74,	0,	
568,	45,	6,	567,	2.01064,	0.0132047,	0.0132047,	-2.01016,	9.03404e-06,	0,	0.150608,	0.0484583,	0.683834,	0.366422,	0.975865,	0.664337,	0.726303,	51.7774,	2.77533,	3.36767,	10.9927,	5.90346,	1.49651,	17.263,	0,	0,	0,	666,	0.128361,	0.128361,	59.6076,	0.000490465,	0.0067689,	0.00674264,	12.5752,	1.62605e-05,	0.016227,	0,	1000,	1.50612e+09,	0,	0,	0.00237622,	91.82,	64221.6,	0,	915,	45,	0.52,	0,	0.1,	0,	9.67,	11446.1,	1.00789,	11445.1,	9.62,	nan,	0.711572,	0.711572,	1334.5,	266.85,	447703,	264.36,	0,	
555,	46,	6,	554,	0.000480667,	0.0132009,	0.0132009,	39.3195,	9.33257e-06,	0,	0.212334,	0.0396272,	0.692231,	0.417003,	0.7031,	0.717532,	0.232789,	54.555,	2.63403,	3.38446,	12.5101,	4.8124,	1.5763,	12.3279,	0,	0,	0,	666,	0.0696787,	0.0696787,	51.1695,	0.00053306,	0.00764995,	0.00762026,	15.6525,	4.24084e-05,	0.114352,	0,	1000,	1.50612e+09,	0,	0,	0.0107376,	79.44,	49256.4,	0,	893,	46,	0.85,	0,	0.61,	0,	7.53,	8822.66,	1.00761,	8821.65,	7.46,	nan,	0.711572,	0.711572,	1334.5,	274.38,	456526,	271.82,	0,	
204,	47,	6,	204,	0,	0.323301,	0.323301,	86.4526,	0.000500035,	0,	0.0366606,	0.241444,	0.455964,	0.0466906,	0.976697,	0.999961,	0.354899,	46.6497,	5.86311,	2.91193,	1.40072,	5.90679,	1.99994,	13.549,	0,	0,	0,	666,	0.233853,	0.233853,	61.3677,	0.000527789,	0.0268092,	0.0267051,	9.72374,	3.67354e-05,	0.0461945,	0,	1000,	1.50612e+09,	0,	0,	0.00103859,	94.54,	55724.4,	0,	976,	47,	0.85,	0,	0.83,	0,	11.06,	9956.62,	1.00781,	9955.62,	11.04,	nan,	0.711572,	0.711572,	1334.5,	285.44,	466483,	282.86,	0,	
569,	48,	6,	568,	3.46468,	0.01118,	0.01118,	-3.4642,	7.79939e-06,	0,	0.0820933,	0.00423699,	0.250004,	0.672415,	0.877057,	0.999875,	0.644922,	48.6942,	2.06779,	2.50001,	20.1724,	5.50823,	1.99981,	16.4492,	0,	0,	0,	666,	0.0129928,	0.0129928,	52.6909,	0.000494399,	0.00381922,	0.0038044,	19.3738,	0.000110295,	0.115665,	0,	1000,	1.50613e+09,	0,	0,	0.0128953,	96.49,	62247.6,	0,	945,	48,	0.52,	0,	0.52,	0,	11.16,	11158.3,	1.00806,	11157.3,	11.11,	nan,	0.711572,	0.711572,	1334.5,	296.6,	477641,	293.97,	0,	
559,	49,	6,	558,	0.000481253,	0.0125817,	0.0125817,	14.2262,	8.74663e-06,	0,	0.119869,	0.081605,	0.836595,	0.399378,	0.986642,	0.999149,	0.288625,	50.3941,	3.30568,	3.67319,	11.9814,	5.94657,	1.99872,	12.8862,	0,	0,	0,	666,	0.0267215,	0.0267215,	46.634,	0.000517389,	0.00711418,	0.00708658,	8.43641,	7.54568e-05,	0.0338808,	0,	1000,	1.50613e+09,	0,	0,	0.00248266,	96.75,	53926.3,	0,	994,	49,	0.64,	0,	0.34,	0,	11.24,	9699.9,	1.00725,	9698.89,	11.24,	nan,	0.711572,	0.711572,	1334.5,	307.84,	487341,	305.21,	0,	
305,	50,	6,	305,	0,	0.334056,	0.334056,	67.7325,	0.00050011,	0,	0.593839,	0.243996,	0.396555,	0.00230109,	0.990182,	0.822887,	0.332272,	71.7228,	5.90394,	2.79311,	0.0690327,	5.96073,	1.73433,	13.3227,	0,	0,	0,	666,	0.0760877,	0.0760877,	37.2864,	0.000873225,	0.0253647,	0.0252663,	10.8734,	7.01543e-05,	0.0184064,	0,	1000,	1.50613e+09,	0,	0,	0.00433848,	97.44,	54297.2,	0,	903,	50,	1,	0,	0.11,	0,	11.34,	9697.22,	1.00751,	9696.21,	11.27,	nan,	0.711572,	0.711572,	1334.5,	319.18,	497038,	316.48,	0,	
353,	51,	6,	353,	0,	0.339692,	0.339692,	43.6996,	0.000500256,	0,	0.996541,	0.0104764,	0.767701,	0.0921812,	0.516023,	0.989206,	0.0111047,	89.8443,	2.16762,	3.5354,	2.76544,	4.06409,	1.98381,	10.111,	0,	0,	0,	666,	0.0947347,	0.0947347,	48.7113,	0.000543988,	0.0338293,	0.0336981,	15.7154,	8.58944e-05,	0.139868,	0,	1000,	1.50613e+09,	0,	0,	0.00779375,	1957.2,	45144.8,	0,	980,	51,	0.74,	0,	0.74,	0,	178.16,	8101.17,	1.0121,	8100.16,	2.19,	175.96,	0.711572,	0.711572,	1510.46,	321.38,	505139,	318.67,	0,	
303,	52,	6,	303,	0,	0.333929,	0.333929,	53.409,	0.000500042,	0,	0.906247,	0.0121125,	0.735159,	0.0963564,	0.834428,	0.960585,	0.0276948,	85.7811,	2.1938,	3.47032,	2.89069,	5.33771,	1.94088,	10.2769,	0,	0,	0,	666,	0.0727266,	0.0727266,	48.3513,	0.000456682,	0.0292105,	0.0290972,	14.0777,	8.68084e-05,	0.00840329,	0,	1000,	1.50614e+09,	0,	0,	0.000920217,	96.85,	47438.1,	0,	991,	52,	0.35,	0,	0.24,	0,	10.69,	8482.52,	1.00992,	8481.51,	10.68,	nan,	0.711572,	0.711572,	1510.46,	332.07,	513622,	329.35,	0,	
422,	53,	6,	421,	0,	0.346357,	0.346357,	39.2256,	0.0005,	0,	0.930416,	0.0451263,	0.848349,	0.105066,	0.077687,	0.719358,	0.027404,	86.8687,	2.72202,	3.6967,	3.15198,	2.31075,	1.57904,	10.274,	0,	0,	0,	666,	0.170531,	0.170531,	46.5344,	0.000583764,	0.0421641,	0.0420005,	21.544,	7.90395e-05,	0.0277532,	0,	1000,	1.50614e+09,	0,	0,	0.00320179,	99.91,	42640.4,	0,	877,	53,	0.87,	0,	0.22,	0,	11.41,	7675.14,	1.00798,	7674.13,	11.32,	nan,	0.711572,	0.711572,	1510.46,	343.48,	521297,	340.67,	0,	
435,	54,	6,	434,	0,	0.347712,	0.347712,	73.9709,	0.000500028,	0,	0.884833,	0.11821,	0.983773,	0.209108,	0.997601,	0.954749,	0.141807,	84.8175,	3.89136,	3.96755,	6.27324,	5.99041,	1.93212,	11.4181,	0,	0,	0,	666,	0.217897,	0.217897,	49.2133,	0.000415813,	0.0485498,	0.0483614,	17.4444,	0.000104262,	0.0212842,	0,	1000,	1.50614e+09,	0,	0,	0.00148228,	98.71,	51601.6,	0,	982,	54,	0.28,	0,	0.28,	0,	10.88,	9222.06,	1.01687,	9221.05,	10.86,	nan,	0.711572,	0.711572,	1510.46,	354.36,	530519,	351.53,	0,	
376,	55,	6,	376,	0,	0.34183,	0.34183,	65.2389,	0.000500048,	0,	0.564388,	0.177109,	0.992257,	0.143581,	0.997308,	0.800442,	0.00666119,	70.3975,	4.83375,	3.98451,	4.30744,	5.98923,	1.70066,	10.0666,	0,	0,	0,	666,	0.190766,	0.190766,	61.4595,	0.000412335,	0.039708,	0.0395539,	15.1313,	7.83663e-05,	0.0138309,	0,	1000,	1.50614e+09,	0,	0,	0.00118465,	100.1,	47744.1,	0,	930,	55,	0.22,	0,	0.19,	0,	11.05,	8552.3,	1.00868,	8551.3,	11,	nan,	0.711572,	0.711572,	1510.46,	365.41,	539071,	362.53,	0,	
396,	56,	6,	395,	0,	0.34367,	0.34367,	61.9383,	0.00050009,	0,	0.776818,	0.123391,	0.393341,	0.000778452,	0.976685,	0.871611,	0.243412,	79.9568,	3.97426,	2.78668,	0.0233536,	5.90674,	1.80742,	12.4341,	0,	0,	0,	666,	0.216546,	0.216546,	50.587,	0.000400197,	0.0442784,	0.0441066,	20.6829,	0.000100094,	0.0072294,	0,	1000,	1.50615e+09,	0,	0,	0.000504835,	100.43,	51787.2,	0,	997,	56,	0.22,	0,	0.15,	0,	10.8,	9249.18,	1.00855,	9248.17,	10.8,	nan,	0.711572,	0.711572,	1510.46,	376.21,	548320,	373.33,	0,	
534,	57,	6,	533,	0.000160653,	0.20151,	0.20151,	68.9149,	0.000329347,	0,	0.173061,	0.107131,	0.774578,	0.000362925,	0.130831,	0.979954,	0.00411115,	52.7878,	3.7141,	3.54916,	0.0108877,	2.52332,	1.96993,	10.0411,	0,	0,	0,	666,	0.211317,	0.211317,	52.7232,	0.000517094,	0.0318959,	0.0317722,	19.6795,	3.94963e-05,	0.0482891,	0,	1000,	1.50615e+09,	0,	0,	0.00164847,	92.74,	43699.9,	0,	999,	57,	0.77,	0,	0.69,	0,	9.02,	7833.74,	1.00841,	7832.73,	9.02,	nan,	0.711572,	0.711572,	1510.46,	385.23,	556154,	382.35,	0,	
9,	58,	6,	10,	0,	0.263767,	0.263767,	55.778,	0.000500112,	0,	0.31405,	0.103799,	0.923776,	0.0666046,	0.102703,	0.971262,	0.0477552,	59.1323,	3.66079,	3.84755,	1.99814,	2.41081,	1.95689,	10.4776,	3.12598e-06,	0.024661,	0.024661,	666,	0.238492,	0.238492,	37.4235,	0.000527616,	0.0228348,	0.0227461,	18.8337,	2.81423e-05,	0.00936507,	0,	1000,	1.50615e+09,	0,	0,	0.000475298,	103.81,	43363,	0,	984,	58,	0.93,	0,	0.21,	0,	11.68,	7877.37,	1.01415,	7876.35,	11.66,	nan,	0.736233,	0.736233,	1510.46,	396.91,	564032,	394.01,	0,	
519,	59,	6,	518,	6.3016e-05,	0.253142,	0.253142,	134.651,	0.000426984,	0,	0.986991,	0.00147787,	0.744461,	0.738017,	0.894079,	0.96397,	0.989107,	89.4146,	2.02365,	3.48892,	22.1405,	5.57631,	1.94595,	19.8911,	0,	0,	0,	666,	0.164045,	0.164045,	63.4535,	0.000434868,	0.0444035,	0.0442312,	12.8469,	8.39339e-05,	0.0200841,	0,	1000,	1.50616e+09,	0,	0,	0.00163358,	94.09,	69883.6,	0,	908,	59,	0.26,	0,	0.24,	0,	10.04,	12543.4,	1.01262,	12542.4,	9.99,	nan,	0.736233,	0.736233,	1510.46,	406.95,	576575,	404,	0,	
233,	60,	6,	233,	0,	0.326408,	0.326408,	115.676,	0.000500193,	0,	0.482555,	0.167574,	0.447894,	0.0220725,	0.996362,	0.994882,	0.919823,	66.715,	4.68118,	2.89579,	0.662174,	5.98545,	1.99232,	19.1982,	0,	0,	0,	666,	0.241963,	0.241963,	47.588,	0.000504516,	0.0420449,	0.0418818,	15.1889,	4.94436e-05,	0.022945,	0,	1000,	1.50616e+09,	0,	0,	0.00123622,	103.95,	67133.9,	0,	917,	60,	0.62,	0,	0.42,	0,	11.31,	12074.3,	1.00829,	12073.3,	11.25,	nan,	0.736233,	0.736233,	1510.46,	418.26,	588649,	415.25,	0,	
223,	61,	6,	223,	0,	0.325632,	0.325632,	59.0583,	0.000500145,	0,	0.000699351,	0.795241,	0.788719,	0.00192421,	7.53912e-07,	0.99982,	0.994505,	45.0315,	14.7239,	3.57744,	0.0577264,	2,	1.99973,	19.945,	0,	0,	0,	666,	0.319647,	0.319647,	53.1248,	0.000458133,	0.0890396,	0.0886941,	18.4923,	0.000126908,	0.00980456,	0,	1000,	1.50616e+09,	0,	0,	0.00108462,	2615.52,	61593.6,	0,	995,	61,	0.4,	0,	0.12,	0,	297.04,	11062,	1.00895,	11061,	3.62,	293.41,	0.736233,	0.736233,	1803.87,	421.89,	599711,	418.87,	0,	
325,	62,	6,	325,	0,	0.336404,	0.336404,	65.0003,	0.000500155,	0,	0.997262,	0.577526,	0.837661,	0.0108003,	0.935797,	0.99982,	0.0684482,	89.8768,	11.2404,	3.67532,	0.32401,	5.74319,	1.99973,	10.6845,	0,	0,	0,	666,	0.326671,	0.326671,	50.4951,	0.000465193,	0.0886189,	0.088275,	16.8404,	0.000126167,	0.00316213,	0,	1000,	1.50616e+09,	0,	0,	0.000202667,	80.12,	50602.6,	0,	879,	62,	0.43,	0,	0.06,	0,	7.19,	9064.68,	1.02142,	9063.66,	7.12,	nan,	0.736233,	0.736233,	1803.87,	429.08,	608776,	425.99,	0,	
446,	63,	6,	445,	0,	0.349521,	0.349521,	40.807,	0.000500042,	0,	0.339061,	0.107437,	0.416565,	0.428802,	0.0721765,	0.516469,	0.0712424,	60.2578,	3.71899,	2.83313,	12.8641,	2.28871,	1.2747,	10.7124,	0,	0,	0,	666,	0.258657,	0.258657,	60.0219,	0.000505096,	0.019483,	0.0194074,	16.3517,	3.14212e-05,	0.00523867,	0,	1000,	1.50616e+09,	0,	0,	9.77442e-05,	109.5,	42631.1,	0,	976,	63,	0.7,	0,	0.34,	0,	12.53,	7657.46,	1.00839,	7656.45,	12.51,	nan,	0.736233,	0.736233,	1803.87,	441.61,	616433,	438.5,	0,	
357,	64,	6,	357,	0,	0.340261,	0.340261,	69.8606,	0.000500788,	0,	0.999334,	0.43075,	0.774136,	0.00662545,	0.998927,	0.516469,	0.00827486,	89.97,	8.89199,	3.54827,	0.198764,	5.99571,	1.2747,	10.0827,	0,	0,	0,	666,	0.335062,	0.335062,	59.9478,	0.000457541,	0.0906178,	0.0902662,	19.1026,	0.000129603,	0.00576447,	0,	1000,	1.50617e+09,	0,	0,	0.000610592,	108.35,	45792.8,	0,	982,	64,	0.4,	0,	0.07,	0,	12.3,	8201.28,	1.01609,	8200.26,	12.28,	nan,	0.736233,	0.736233,	1803.87,	453.91,	624635,	450.78,	0,	
254,	65,	6,	254,	0,	0.328706,	0.328706,	112.326,	0.000500315,	0,	0.998774,	0.442251,	0.731889,	5.64712e-05,	0.999437,	0.95103,	0.991871,	89.9448,	9.07601,	3.46378,	0.00169414,	5.99775,	1.92654,	19.9187,	0,	0,	0,	666,	0.334699,	0.334699,	57.6156,	0.000457989,	0.0890164,	0.0886709,	21.3945,	0.000127839,	0.00344022,	0,	1000,	1.50617e+09,	0,	0,	0.00020765,	108.92,	69815.4,	0,	944,	65,	0.4,	0,	0.06,	0,	12.17,	12449.5,	1.00737,	12448.5,	12.13,	nan,	0.736233,	0.736233,	1803.87,	466.08,	637084,	462.91,	0,	
462,	66,	6,	461,	0,	0.354113,	0.354113,	52.9359,	0.000500047,	0,	0.982711,	0.790596,	0.957848,	0.973438,	0.0105338,	0.516469,	0.972011,	89.222,	14.6495,	3.9157,	29.2031,	2.04214,	1.2747,	19.7201,	0,	0,	0,	666,	0.322344,	0.322344,	54.6301,	0.000464507,	0.0880303,	0.0876887,	21.3847,	0.000126898,	0.00607754,	0,	1000,	1.50617e+09,	0,	0,	0.000503452,	96.38,	49552.3,	0,	953,	66,	0.41,	0,	0.11,	0,	9.09,	8993.97,	1.00883,	8992.96,	9.06,	nan,	0.736233,	0.736233,	1803.87,	475.17,	646078,	471.97,	0,	
280,	67,	6,	280,	0,	0.331688,	0.331688,	41.1207,	0.000499997,	0,	0.991728,	0.413677,	0.447894,	0.0352696,	0.262894,	0.995352,	0.183177,	89.6277,	8.61883,	2.89579,	1.05809,	3.05158,	1.99303,	11.8318,	0,	0,	0,	666,	0.343171,	0.343171,	57.2351,	0.000465939,	0.0862497,	0.085915,	21.1608,	0.000122394,	0.00381576,	0,	1000,	1.50617e+09,	0,	0,	0.000306124,	110.9,	48402.8,	0,	929,	67,	0.43,	0,	0.05,	0,	12.34,	8681.05,	1.00867,	8680.05,	12.28,	nan,	0.736233,	0.736233,	1803.87,	487.51,	654759,	484.25,	0,	
372,	68,	6,	372,	0,	0.341498,	0.341498,	68.5747,	0.000499997,	0,	0.998308,	0.968488,	0.45029,	0.0201072,	0.981327,	0.960585,	0.0101297,	89.9239,	17.4958,	2.90058,	0.603215,	5.92531,	1.94088,	10.1013,	0,	0,	0,	666,	0.339351,	0.339351,	51.1903,	0.000480211,	0.0788845,	0.0785784,	19.7782,	0.000114283,	0.00210363,	0,	1000,	1.50618e+09,	0,	0,	9.42775e-05,	121.7,	47218,	0,	885,	68,	0.47,	0,	0.05,	0,	13.18,	8494.89,	1.00845,	8493.88,	13.09,	nan,	0.736233,	0.736233,	1803.87,	500.69,	663254,	497.34,	0,	
139,	69,	6,	140,	0,	0.312978,	0.312978,	45.2394,	0.000500061,	0,	0.411479,	0.0656162,	0.925494,	0.00378815,	0.10841,	0.50031,	0.00418644,	63.5166,	3.04986,	3.85099,	0.113645,	2.43364,	1.25047,	10.0419,	0,	0,	0,	666,	0.242785,	0.242785,	48.0168,	0.000513549,	0.0177924,	0.0177233,	13.9908,	2.76944e-05,	0.0162018,	0,	1000,	1.50618e+09,	0,	0,	0.000315254,	123.91,	37497.2,	0,	977,	69,	0.8,	0,	0.63,	0,	14.11,	6811.28,	1.00848,	6810.27,	14.08,	nan,	0.736233,	0.736233,	1803.87,	514.8,	670065,	511.42,	0,	
375,	70,	6,	375,	0,	0.341755,	0.341755,	71.806,	0.000500154,	0,	0.999184,	0.997736,	0.434338,	0.563752,	0.999754,	0.981408,	0.565896,	89.9633,	17.9638,	2.86868,	16.9125,	5.99902,	1.97211,	15.659,	0,	0,	0,	666,	0.342595,	0.342595,	60.087,	0.000474823,	0.0799047,	0.0795946,	19.8099,	0.000118323,	0.00291524,	0,	1000,	1.50618e+09,	0,	0,	0.000244155,	123.28,	58447.4,	0,	973,	70,	0.45,	0,	0.06,	0,	13.8,	10480.6,	1.00767,	10479.6,	13.77,	nan,	0.736233,	0.736233,	1803.87,	528.6,	680546,	525.19,	0,	
505,	71,	6,	504,	1.741e-06,	0.262159,	0.262159,	79.1072,	0.000488259,	0,	0.254119,	0.0730456,	0.407139,	0.0487417,	0.141847,	0.999104,	0.981989,	56.4354,	3.16873,	2.81428,	1.46225,	2.56739,	1.99866,	19.8199,	0,	0,	0,	666,	0.214642,	0.214642,	70.5722,	0.000509382,	0.0287581,	0.0286465,	13.7071,	2.67162e-05,	0.0381399,	0,	1000,	1.50618e+09,	0,	0,	0.00107044,	2609.38,	65281.3,	0,	934,	71,	0.81,	0,	0.75,	0,	290.23,	11696.6,	1.00859,	11695.6,	3.12,	287.06,	0.736233,	0.736233,	2090.93,	531.77,	692243,	528.31,	0,	
193,	72,	6,	193,	0,	0.322138,	0.322138,	57.0659,	0.00050092,	0,	0.999382,	0.226029,	0.811058,	0.00818835,	0.00465729,	0.979589,	0.646059,	89.9722,	5.61646,	3.62212,	0.24565,	2.01863,	1.96938,	16.4606,	0,	0,	0,	666,	0.316276,	0.316276,	54.0391,	0.000478198,	0.0703794,	0.0701063,	20.6518,	0.000112094,	0.00138954,	0,	1000,	1.50618e+09,	0,	0,	7.80849e-05,	127.49,	49001.8,	0,	995,	72,	0.46,	0,	0.05,	0,	14.71,	8843.98,	1.00764,	8842.98,	14.7,	nan,	0.736233,	0.736233,	2090.93,	546.48,	701087,	543.01,	0,	
611,	73,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.999822,	0.200865,	0.788719,	0.00274251,	0.98498,	0.00303145,	0.95493,	89.992,	5.21385,	3.57744,	0.0822754,	5.93992,	0.504547,	19.5493,	0,	0,	0,	666,	0.326967,	0.326967,	109.37,	0.00048439,	0.0770062,	0.0767074,	17.5765,	0.000110139,	0.00297581,	0,	1000,	1.50619e+09,	0,	0,	0.000260154,	91.91,	68159.8,	0,	961,	73,	0.48,	0,	0.05,	1,	8.24,	12151.8,	1.00828,	12150.8,	8.21,	nan,	0.736233,	0.736233,	2090.93,	554.72,	713238,	551.22,	0,	
612,	74,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.266425,	0.0767332,	0.923776,	0.152253,	0.0664052,	0.99133,	0.919652,	56.9891,	3.22773,	3.84755,	4.56759,	2.26562,	1.98699,	19.1965,	0,	0,	0,	666,	0.225593,	0.225593,	78.3048,	0.000533766,	0.0257612,	0.0256613,	12.254,	2.21188e-05,	0.0080515,	0,	1000,	1.50619e+09,	0,	0,	0.000399596,	126.9,	31358.2,	0,	970,	74,	0.98,	0,	0.21,	1,	13.71,	5889.01,	1.00995,	5888,	13.68,	nan,	0.736233,	0.736233,	2090.93,	568.43,	719127,	564.9,	0,	
608,	75,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.320089,	0.100367,	0.869005,	0.724083,	0.151811,	0.979423,	0.992699,	59.404,	3.60588,	3.73801,	21.7225,	2.60724,	1.96913,	19.927,	0,	0,	0,	666,	0.246109,	0.246109,	60.8297,	0.000508525,	0.028106,	0.0279969,	7.1489,	2.75165e-05,	0.0138134,	0,	1000,	1.50619e+09,	0,	0,	0.00035942,	126.29,	56576.6,	0,	951,	75,	0.75,	0,	0.5,	1,	13.31,	10022.4,	1.01344,	10021.3,	13.27,	nan,	0.736233,	0.736233,	2090.93,	581.74,	729150,	578.17,	0,	
610,	76,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.434181,	0.112445,	0.788719,	0.000640969,	0.938297,	0.966268,	0.475622,	64.5381,	3.79911,	3.57744,	0.0192291,	5.75319,	1.9494,	14.7562,	0,	0,	0,	666,	0.235441,	0.235441,	67.628,	0.000443674,	0.0288021,	0.0286903,	10.0367,	5.19544e-05,	0.00230925,	0,	1000,	1.50619e+09,	0,	0,	8.16632e-05,	102.28,	51106,	0,	839,	76,	0.19,	0,	0.11,	1,	9.12,	9026.22,	1.00794,	9025.21,	9.03,	nan,	0.736233,	0.736233,	2090.93,	590.86,	738176,	587.2,	0,	
609,	79,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.956632,	0.613844,	0.925494,	0.0249011,	0.0662524,	0.0010986,	0.872589,	88.0484,	11.8215,	3.85099,	0.747033,	2.26501,	0.501648,	18.7259,	0,	0,	0,	666,	0.33031,	0.33031,	52.8224,	0.000488889,	0.0729858,	0.0727026,	23.7237,	9.93236e-05,	0.0024306,	0,	1000,	1.50619e+09,	0,	0,	0.000157228,	136.35,	556.93,	0,	961,	79,	0.49,	0,	0.04,	1,	8.21,	525.079,	1.01807,	524.061,	8.19,	nan,	0.736233,	0.736233,	2090.93,	599.07,	738701,	595.39,	0,	
607,	80,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.701741,	0.613205,	0.790092,	0.00560099,	0.154702,	0.00150042,	0.0609376,	76.5784,	11.8113,	3.58018,	0.16803,	2.61881,	0.502251,	10.6094,	0,	0,	0,	666,	0.336079,	0.336079,	43.1155,	0.000488809,	0.0726464,	0.0723645,	18.4189,	0.000106105,	0.00406538,	0,	1000,	1.50619e+09,	0,	0,	0.00029322,	136.85,	356.97,	0,	969,	80,	0.49,	0,	0.08,	1,	8.3,	373.062,	1.01066,	372.051,	8.29,	nan,	0.736233,	0.736233,	2090.93,	607.37,	739074,	603.68,	0,	
606,	82,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.288744,	0.1018,	0.73215,	0.359497,	0.202305,	0.875648,	0.649583,	57.9935,	3.62881,	3.4643,	10.7849,	2.80922,	1.81347,	16.4958,	0,	0,	0,	666,	0.257597,	0.257597,	57.9625,	0.000492832,	0.0118423,	0.0117964,	7.93914,	5.83947e-06,	0.00454617,	0,	1000,	1.5062e+09,	0,	0,	5.91447e-05,	12.29,	474.01,	0,	314,	82,	0.69,	0,	0.39,	1,	0.61,	457.06,	1.00721,	456.052,	0.27,	nan,	0.736233,	0.736233,	2090.93,	607.98,	739531,	603.95,	0,	
