postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
129,	548,	6,	130,	0,	0.331107,	0.331107,	46.8067,	0.000516828,	0,	0.10895,	0.245581,	0.915921,	0.944069,	0.157072,	0.0155262,	0.74721,	49.9028,	5.9293,	3.83184,	28.3221,	2.62829,	0.523289,	17.4721,	0,	0,	nan,	666,	0.11574,	0.11574,	44.1476,	0.000533667,	0.062739,	0.0624955,	24.8589,	3.40804e-05,	0.0410134,	0,	1000,	1.50678e+09,	nan,	0,	0.00194835,	576.51,	34112.8,	0,	990,	548,	0.85,	0,	0.64,	0,	65.48,	6166.09,	1.02016,	6165.07,	65.46,	nan,	0.831353,	0.700437,	14506.4,	15313.7,	2.83801e+06,	15266.5,	0,	
613,	549,	6,	614,	0.000482318,	0.0132862,	0.0132862,	57.0647,	7.68204e-06,	0,	0.163599,	0.0788616,	0.983708,	0.962458,	0.728827,	0.0201116,	0.00612037,	52.362,	3.26179,	3.96742,	28.8737,	4.91531,	0.530167,	10.0612,	0,	0,	nan,	666,	0.0622115,	0.0622115,	46.2007,	0.000288521,	0.10122,	0.100828,	21.9988,	0.00016832,	0.00456812,	0,	1000,	1.50679e+09,	nan,	0,	0.000394152,	570.67,	28526.5,	0,	921,	549,	0.1,	0,	0.07,	0,	62.75,	5179.78,	1.13274,	5178.65,	62.58,	nan,	0.831353,	0.700437,	14506.4,	15376.4,	2.84319e+06,	15329.1,	0,	
55,	550,	6,	56,	0,	0.302816,	0.302816,	56.2902,	0.000516216,	0,	0.00224624,	0.0862587,	0.151979,	0.426241,	0.859832,	0.00901197,	0.0259772,	45.1011,	3.38014,	2.30396,	12.7872,	5.43933,	0.513518,	10.2598,	0,	0,	nan,	666,	0.150393,	0.150393,	61.5735,	0.000520022,	0.0680689,	0.0678047,	21.7932,	2.28658e-05,	0.0198374,	0,	1000,	1.50679e+09,	nan,	0,	0.0014083,	3320.11,	30806.7,	0,	946,	550,	0.9,	0,	0.38,	0,	270.9,	5530.21,	1.0197,	5529.19,	2.21,	268.66,	0.831353,	0.700437,	14775.1,	15378.6,	2.84872e+06,	15331.3,	0,	
207,	551,	6,	208,	0,	0.380646,	0.380646,	28.839,	0.00051565,	0,	0.000636343,	0.218688,	0.386734,	0.584273,	0.296111,	0.00287153,	0.00632514,	45.0286,	5.49901,	2.77347,	17.5282,	3.18444,	0.504307,	10.0633,	0,	0,	nan,	666,	0.296449,	0.296449,	44.6196,	0.000641515,	0.10167,	0.101276,	23.2525,	0.000145515,	0.00276706,	0,	1000,	1.50679e+09,	nan,	0,	0.000161368,	562.58,	27681.8,	0,	991,	551,	0.83,	0,	0.08,	0,	35.2,	4988.12,	1.01964,	4987.1,	35.19,	nan,	0.831353,	0.700437,	14775.1,	15413.8,	2.85371e+06,	15366.5,	0,	
176,	552,	6,	177,	0,	0.357794,	0.357794,	43.5661,	0.000515945,	0,	0.156765,	0.238952,	0.9812,	0.892202,	0.416421,	0.0060591,	0.663562,	52.0544,	5.82324,	3.9624,	26.7661,	3.66568,	0.509089,	16.6356,	0,	0,	nan,	666,	0.272403,	0.272403,	51.755,	0.000618725,	0.0876922,	0.0873519,	23.7265,	4.56922e-05,	0.00284634,	0,	1000,	1.50679e+09,	nan,	0,	0.000170504,	542.2,	33989.9,	0,	996,	552,	0.99,	0,	0.07,	0,	35.97,	6105.39,	1.01015,	6104.38,	35.96,	nan,	0.831353,	0.700437,	14775.1,	15449.8,	2.85981e+06,	15402.5,	0,	
49,	553,	6,	50,	0,	0.300165,	0.300165,	103.308,	0.000516311,	0,	0.00173,	0.100086,	0.45417,	0.134224,	0.913517,	0.010002,	0.904087,	45.0779,	3.60137,	2.90834,	4.02671,	5.65407,	0.515003,	19.0409,	0,	0,	nan,	666,	0.179231,	0.179231,	84.2161,	0.00051816,	0.0544963,	0.0542848,	19.5368,	5.16465e-05,	0.0117468,	0,	1000,	1.50679e+09,	nan,	0,	0.000707106,	570.73,	39131.8,	0,	964,	553,	0.71,	0,	0.27,	0,	59.78,	7030.17,	1.0084,	7029.16,	59.7,	nan,	0.831353,	0.700437,	14775.1,	15509.6,	2.86684e+06,	15462.2,	0,	
460,	554,	6,	461,	3.0038e-05,	0.269274,	0.269274,	41.5519,	0.000459962,	0,	0.0662046,	0.18065,	0.972897,	0.452316,	0.0961844,	0.0084492,	0.030682,	47.9792,	4.8904,	3.94579,	13.5695,	2.38474,	0.512674,	10.3068,	0,	0,	nan,	666,	0.141665,	0.141665,	67.4006,	0.000497816,	0.0257936,	0.0256935,	11.5197,	8.30908e-06,	0.00971464,	0,	1000,	1.50679e+09,	nan,	0,	0.000357275,	571.74,	26150,	0,	926,	554,	0.83,	0,	0.34,	0,	61.79,	4756.61,	1.07977,	4755.53,	61.63,	nan,	0.831353,	0.700437,	14775.1,	15571.4,	2.8716e+06,	15523.8,	0,	
201,	555,	6,	202,	0,	0.378481,	0.378481,	45.1539,	0.000527612,	0,	0.19749,	0.234914,	0.944985,	0.999865,	0.407866,	0.115882,	0.935776,	53.887,	5.75862,	3.88997,	29.996,	3.63146,	0.673823,	19.3578,	0,	0,	nan,	666,	0.247387,	0.247387,	64.1872,	0.000608355,	0.0856653,	0.0853329,	21.3306,	5.93989e-05,	0.00474231,	0,	1000,	1.50679e+09,	nan,	0,	0.000329038,	573.89,	35739.2,	0,	977,	555,	0.98,	0,	0.09,	0,	60.95,	6434.81,	1.00772,	6433.8,	60.91,	nan,	0.831353,	0.700437,	14775.1,	15632.3,	2.87803e+06,	15584.7,	0,	
104,	556,	6,	105,	0,	0.320334,	0.320334,	41.7923,	0.000515924,	0,	0.279592,	0.0599401,	0.740213,	0.114159,	0.657706,	0.00586647,	0.0883715,	57.5816,	2.95904,	3.48043,	3.42477,	4.63082,	0.5088,	10.8837,	0,	0,	nan,	666,	0.134466,	0.134466,	39.5205,	0.000529003,	0.0681191,	0.0678548,	19.1927,	5.77706e-05,	0.0199674,	0,	1000,	1.50679e+09,	nan,	0,	0.00127482,	581.76,	31244.6,	0,	944,	556,	0.74,	0,	0.37,	0,	65.82,	5644.45,	1.01236,	5643.44,	65.71,	nan,	0.831353,	0.700437,	14775.1,	15698.2,	2.88368e+06,	15650.4,	0,	
162,	557,	6,	163,	0,	0.35031,	0.35031,	47.1408,	0.000517685,	0,	0.117884,	0.0906165,	0.243904,	0.560384,	0.391526,	0.024421,	0.991818,	50.3048,	3.44986,	2.48781,	16.8115,	3.5661,	0.536632,	19.9182,	0,	0,	nan,	666,	0.273319,	0.273319,	51.7159,	0.000526916,	0.116769,	0.116316,	23.9499,	6.22914e-05,	0.00394885,	0,	1000,	1.5068e+09,	nan,	0,	0.000350596,	576.86,	35308.7,	0,	992,	557,	0.71,	0,	0.08,	0,	60.29,	6375.13,	1.0081,	6374.12,	60.28,	nan,	0.831353,	0.700437,	14775.1,	15758.4,	2.89005e+06,	15710.7,	0,	
603,	558,	6,	604,	0.00048116,	0.0171839,	0.0171839,	33.8286,	8.84032e-06,	0,	0.00205055,	0.00420378,	0.98932,	0.00458475,	0.877871,	0.0125701,	0.0414736,	45.0923,	2.06726,	3.97864,	0.137543,	5.51148,	0.518855,	10.4147,	0,	0,	nan,	666,	0.161901,	0.161901,	44.0025,	0.000320769,	0.112805,	0.112367,	24.0744,	0.000162236,	0.00600422,	0,	1000,	1.5068e+09,	nan,	0,	0.00066342,	581.34,	35838.8,	0,	917,	558,	0.13,	0,	0.07,	0,	64.8,	6471.58,	1.00842,	6470.57,	64.63,	nan,	0.831353,	0.700437,	14775.1,	15823.2,	2.89652e+06,	15775.3,	0,	
419,	559,	6,	420,	1.36e-06,	0.272983,	0.272983,	42.4477,	0.00048864,	0,	0.0001273,	0.216625,	0.999894,	0.445531,	0.109195,	0.000816009,	0.0965447,	45.0057,	5.466,	3.99979,	13.3659,	2.43678,	0.501224,	10.9654,	0,	0,	nan,	666,	0.129752,	0.129752,	84.6579,	0.000496868,	0.0107737,	0.0107319,	8.04953,	3.14557e-06,	0.0334007,	0,	1000,	1.5068e+09,	nan,	0,	0.000273681,	423.58,	27805.8,	0,	996,	559,	0.99,	0,	0.89,	0,	37.46,	5035.5,	1.01018,	5034.49,	37.45,	nan,	0.831353,	0.700437,	14775.1,	15860.7,	2.90156e+06,	15812.8,	0,	
609,	560,	6,	610,	0.000481744,	0.0144565,	0.0144565,	51.118,	8.25623e-06,	0,	0.113841,	0.0696439,	0.687884,	0.585619,	0.886562,	0.032058,	0.0106315,	50.1228,	3.1143,	3.37577,	17.5686,	5.54625,	0.548087,	10.1063,	0,	0,	nan,	666,	0.0448713,	0.0448713,	48.1559,	0.000270354,	0.0581253,	0.0578998,	16.7797,	0.00014904,	0.00578508,	0,	1000,	1.5068e+09,	nan,	0,	0.000632039,	2586.55,	29050.4,	0,	928,	560,	0.07,	0,	0.06,	0,	238.96,	5269.08,	1.01273,	5268.06,	4.09,	234.74,	0.831353,	0.700437,	15009.8,	15864.9,	2.90683e+06,	15816.9,	0,	
182,	561,	6,	183,	0,	0.361401,	0.361401,	38.1939,	0.000517094,	0,	0.000177078,	0.345835,	0.979314,	0.958262,	0.671307,	0.0183163,	0.00314126,	45.008,	7.53337,	3.95863,	28.7479,	4.68523,	0.527474,	10.0314,	0,	0,	nan,	666,	0.318587,	0.318587,	53.4064,	0.000559385,	0.108145,	0.107726,	22.4,	5.95834e-05,	0.00178158,	0,	1000,	1.5068e+09,	nan,	0,	0.000140837,	582.84,	31730,	0,	955,	561,	0.87,	0,	0.04,	0,	63.33,	5744.58,	1.01034,	5743.57,	63.23,	nan,	0.831353,	0.700437,	15009.8,	15928.3,	2.91257e+06,	15880.1,	0,	
58,	562,	6,	59,	0,	0.303416,	0.303416,	37.1142,	0.000515666,	0,	0.0249013,	0.228741,	0.861567,	0.673921,	0.112614,	0.00304973,	0.00857132,	46.1206,	5.65985,	3.72313,	20.2176,	2.45046,	0.504575,	10.0857,	0,	0,	nan,	666,	0.14748,	0.14748,	78.058,	0.000531058,	0.022878,	0.0227892,	10.6199,	2.42979e-05,	0.0172687,	0,	1000,	1.5068e+09,	nan,	0,	0.000389857,	578.96,	26769.8,	0,	97,	562,	0.95,	0,	0.62,	0,	63.17,	4883.62,	1.00784,	4882.61,	61.39,	nan,	0.831353,	0.700437,	15009.8,	15991.4,	2.91746e+06,	15941.5,	0,	
34,	563,	6,	35,	0,	0.293574,	0.293574,	41.6925,	0.000504488,	0,	0.00778395,	0.0994354,	0.462246,	0.12246,	0.577713,	0.0729167,	0.01434,	45.3503,	3.59097,	2.92449,	3.6738,	4.31085,	0.609375,	10.1434,	0,	0,	nan,	666,	0.304757,	0.304757,	44.7472,	0.000510939,	0.117272,	0.116817,	23.8296,	3.27644e-05,	0.00377581,	0,	1000,	1.5068e+09,	nan,	0,	0.000267418,	582.26,	29199.5,	0,	843,	563,	0.71,	0,	0.06,	0,	61.77,	5305.79,	1.00925,	5304.78,	61.42,	nan,	0.831353,	0.700437,	15009.8,	16053.2,	2.92276e+06,	16002.9,	0,	
62,	564,	6,	63,	0,	0.305571,	0.305571,	36.599,	0.000516712,	0,	0.0217947,	0.224508,	0.751338,	0.756485,	0.160864,	0.0142552,	0.00311045,	45.9808,	5.59213,	3.50268,	22.6945,	2.64346,	0.521383,	10.0311,	0,	0,	nan,	666,	0.116416,	0.116416,	56.0398,	0.000496911,	0.0512583,	0.0510594,	16.7877,	3.31007e-05,	0.0197699,	0,	1000,	1.50681e+09,	nan,	0,	0.000911089,	590.72,	26382.2,	0,	916,	564,	0.58,	0,	0.43,	0,	68.66,	4807.28,	1.00961,	4806.27,	68.52,	nan,	0.831353,	0.700437,	15009.8,	16121.9,	2.92757e+06,	16071.4,	0,	
84,	565,	6,	85,	0,	0.312752,	0.312752,	90.9753,	0.000515515,	0,	0.159488,	0.14121,	0.579298,	0.798514,	0.876905,	0.00140125,	0.789758,	52.177,	4.25935,	3.1586,	23.9554,	5.50762,	0.502102,	17.8976,	0,	0,	nan,	666,	0.229868,	0.229868,	62.7999,	0.000510304,	0.0911397,	0.090786,	23.0291,	5.13121e-05,	0.00716329,	0,	1000,	1.50681e+09,	nan,	0,	0.000520474,	588.27,	33415.3,	0,	769,	565,	0.65,	0,	0.14,	0,	64.27,	6177.91,	1.00847,	6176.9,	63.89,	nan,	0.831353,	0.700437,	15009.8,	16186.1,	2.93375e+06,	16135.3,	0,	
233,	566,	6,	234,	0,	0.389007,	0.389007,	27.4324,	0.000518468,	0,	0.00210261,	0.317441,	0.99912,	0.208395,	0.0541942,	0.0324003,	0.0064506,	45.0946,	7.07906,	3.99824,	6.25185,	2.21678,	0.5486,	10.0645,	0,	0,	nan,	666,	0.19758,	0.19758,	40.5792,	0.000522022,	0.0870779,	0.08674,	19.0499,	0.000100161,	0.0119843,	0,	1000,	1.50681e+09,	nan,	0,	0.000925176,	498.28,	22825.2,	0,	966,	566,	0.63,	0,	0.21,	0,	45.58,	4243.21,	1.00861,	4242.2,	45.53,	nan,	0.831353,	0.700437,	15009.8,	16231.7,	2.93799e+06,	16180.9,	0,	
601,	567,	6,	602,	0.000480564,	0.0159483,	0.0159483,	33.3838,	9.43581e-06,	0,	0.254058,	0.00229554,	0.999292,	0.494121,	0.82294,	0.00272873,	0.268662,	56.4326,	2.03673,	3.99858,	14.8236,	5.29176,	0.504093,	12.6866,	0,	0,	nan,	666,	0.0184194,	0.0184194,	43.4923,	0.000310342,	0.103382,	0.102981,	23.9159,	0.000170005,	0.0117883,	0,	1000,	1.50681e+09,	nan,	0,	0.00129511,	452.23,	31115.8,	0,	992,	567,	0.11,	0,	0.11,	0,	38.86,	5706.79,	1.01449,	5705.77,	38.86,	nan,	0.831353,	0.700437,	15009.8,	16270.6,	2.9437e+06,	16219.7,	0,	
31,	568,	6,	32,	0,	0.291855,	0.291855,	43.5533,	0.000518323,	0,	0.0907036,	0.161015,	0.98724,	0.320128,	0.532501,	0.0309137,	0.028378,	49.0817,	4.57623,	3.97448,	9.60383,	4.13001,	0.546371,	10.2838,	0,	0,	nan,	666,	0.342958,	0.342958,	43.3072,	0.00052745,	0.122075,	0.121602,	23.6936,	4.1112e-05,	0.00198386,	0,	1000,	1.50681e+09,	nan,	0,	0.000113372,	449.87,	28246.4,	0,	987,	568,	0.8,	0,	0.06,	0,	39.44,	5215.46,	1.01017,	5214.45,	39.43,	nan,	0.831353,	0.700437,	15009.8,	16310,	2.94891e+06,	16259.2,	0,	
668,	569,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.167654,	0.18236,	0.998067,	0.693067,	0.520367,	0.0163295,	0.144006,	52.5444,	4.91775,	3.99613,	20.792,	4.08147,	0.524494,	11.4401,	0,	0,	nan,	666,	0.321535,	0.321535,	42.2299,	0.000489209,	0.117881,	0.117424,	23.7956,	5.12631e-05,	0.00190212,	0,	1000,	1.50681e+09,	nan,	0,	0.000169567,	582.05,	21.32,	0,	898,	569,	0.49,	0,	0.03,	1,	59.86,	157.037,	1.01,	156.026,	59.64,	nan,	0.831353,	0.700437,	15009.8,	16369.9,	2.94907e+06,	16318.8,	0,	
667,	570,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00115102,	0.257232,	0.913467,	0.735872,	0.255486,	0.00521472,	0.888521,	45.0518,	6.11571,	3.82693,	22.0762,	3.02194,	0.507822,	18.8852,	0,	0,	nan,	666,	0.208742,	0.208742,	45.5861,	0.000504595,	0.0805113,	0.0801989,	22.7928,	2.08711e-05,	0.0108298,	0,	1000,	1.50681e+09,	nan,	0,	0.000723553,	594.15,	21.37,	0,	723,	570,	0.75,	0,	0.22,	1,	64.28,	161.04,	1.01207,	160.027,	63.66,	nan,	0.831353,	0.700437,	15009.8,	16434.1,	2.94923e+06,	16382.5,	0,	
666,	571,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0175335,	0.194219,	0.585862,	0.755974,	0.849881,	2.42835e-06,	0.99332,	45.789,	5.1075,	3.17172,	22.6792,	5.39952,	0.500004,	19.9332,	0,	0,	nan,	666,	0.261323,	0.261323,	58.521,	0.000515264,	0.100054,	0.0996659,	23.3178,	2.82912e-05,	0.00594631,	0,	1000,	1.50681e+09,	nan,	0,	0.000391819,	590.03,	39.6,	0,	957,	571,	0.8,	0,	0.17,	1,	62.13,	302.051,	1.0093,	301.041,	62.02,	nan,	0.831353,	0.700437,	15009.8,	16496.3,	2.94953e+06,	16444.5,	0,	
665,	572,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00864759,	0.207366,	0.953433,	0.458506,	0.103313,	0.00199371,	0.0260085,	45.3891,	5.31786,	3.90687,	13.7552,	2.41325,	0.502991,	10.2601,	0,	0,	nan,	666,	0.160343,	0.160343,	75.369,	0.000501696,	0.000736313,	0.000733456,	0.34454,	5.91226e-07,	0.00646773,	0,	1000,	1.50681e+09,	nan,	0,	1.23032e-05,	596.9,	21.17,	0,	957,	572,	1,	0,	0.79,	1,	65.65,	159.037,	1.00861,	158.028,	65.54,	nan,	0.831353,	0.700437,	15009.8,	16561.9,	2.94969e+06,	16510,	0,	
664,	573,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0149832,	0.197197,	0.841029,	0.539203,	0.118727,	0.00125693,	0.0090268,	45.6742,	5.15516,	3.68206,	16.1761,	2.47491,	0.501885,	10.0903,	0,	0,	nan,	666,	0.120966,	0.120966,	66.6444,	0.000497968,	0.0163098,	0.0162466,	6.52342,	1.53285e-05,	0.0300735,	0,	1000,	1.50681e+09,	nan,	0,	0.000680126,	597.05,	46.73,	0,	966,	573,	0.71,	0,	0.64,	1,	64.83,	174.038,	1.00756,	173.03,	64.74,	nan,	0.831353,	0.700437,	15009.8,	16626.8,	2.94987e+06,	16574.8,	0,	
663,	574,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00086151,	0.106284,	0.701354,	0.550493,	0.869484,	0.0199421,	0.0902111,	45.0388,	3.70054,	3.40271,	16.5148,	5.47794,	0.529913,	10.9021,	0,	0,	nan,	666,	0.125515,	0.125515,	61.8579,	0.000228694,	0.060111,	0.0598777,	19.0276,	0.000146484,	0.00413798,	0,	1000,	1.50681e+09,	nan,	0,	0.000497885,	586.57,	22.14,	0,	933,	574,	0.04,	0,	0.04,	1,	60.83,	187.042,	1.0126,	186.029,	60.66,	nan,	0.831353,	0.700437,	15009.8,	16687.6,	2.95005e+06,	16635.4,	0,	
662,	575,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.116391,	0.165785,	0.921588,	0.412419,	0.618669,	0.0166403,	0.0073822,	50.2376,	4.65256,	3.84318,	12.3726,	4.47467,	0.524961,	10.0738,	0,	0,	nan,	666,	0.313391,	0.313391,	43.03,	0.000552378,	0.100468,	0.100079,	21.5742,	4.793e-05,	0.00412482,	0,	1000,	1.50681e+09,	nan,	0,	0.000379958,	593.25,	20.21,	0,	915,	575,	0.9,	0,	0.07,	1,	62.81,	41.0277,	1.00936,	40.0181,	62.61,	nan,	0.831353,	0.700437,	15009.8,	16750.4,	2.9501e+06,	16698,	0,	
661,	576,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00865229,	0.282055,	0.761702,	0.903306,	0.820341,	0.035167,	0.991313,	45.3894,	6.51288,	3.5234,	27.0992,	5.28136,	0.552751,	19.9131,	0,	0,	nan,	666,	0.220915,	0.220915,	76.3124,	0.000565623,	0.0785904,	0.0782855,	20.3015,	5.57902e-05,	0.00860429,	0,	1000,	1.50681e+09,	nan,	0,	0.000626805,	467.88,	34.92,	0,	991,	576,	0.91,	0,	0.18,	1,	40.32,	226.174,	1.02727,	225.147,	40.3,	nan,	0.831353,	0.700437,	15009.8,	16790.7,	2.95032e+06,	16738.3,	0,	
660,	577,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0293559,	0.189538,	0.426512,	0.807326,	0.977897,	0.019768,	0.0245469,	46.321,	5.03262,	2.85302,	24.2198,	5.91159,	0.529652,	10.2455,	0,	0,	nan,	666,	0.264893,	0.264893,	69.8933,	0.000588762,	0.0997251,	0.0993381,	17.1081,	7.08265e-05,	0.00711457,	0,	1000,	1.50681e+09,	nan,	0,	0.000590485,	4042.02,	16.68,	0,	937,	577,	0.92,	0,	0.15,	1,	248.54,	109.116,	1.02063,	108.095,	2.24,	246.25,	0.831353,	0.700437,	15256.1,	16793,	2.95043e+06,	16740.6,	0,	
657,	578,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00184227,	0.294122,	0.785321,	0.893991,	0.866241,	0.0191617,	0.994385,	45.0829,	6.70595,	3.57064,	26.8197,	5.46496,	0.528743,	19.9439,	0,	0,	nan,	666,	0.296682,	0.296682,	71.7567,	0.000557878,	0.10804,	0.107621,	22.7164,	4.85838e-05,	0.00603429,	0,	1000,	1.50681e+09,	nan,	0,	0.000515705,	678.6,	28.6,	0,	960,	578,	0.92,	0,	0.11,	1,	41.58,	290.122,	1.0158,	289.106,	41.55,	nan,	0.831353,	0.700437,	15256.1,	16834.6,	2.95072e+06,	16782.1,	0,	
659,	579,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0367462,	0.190038,	0.787185,	0.552946,	0.354818,	0.0121316,	0.0198696,	46.6536,	5.04061,	3.57437,	16.5884,	3.41927,	0.518197,	10.1987,	0,	0,	nan,	666,	0.253307,	0.253307,	44.3976,	0.000538977,	0.0870742,	0.0867363,	19.6694,	3.51222e-05,	0.00676499,	0,	1000,	1.50681e+09,	nan,	0,	0.000475056,	664.25,	18.33,	0,	982,	579,	0.91,	0,	0.13,	1,	42.27,	155.059,	1.00815,	154.051,	42.26,	nan,	0.831353,	0.700437,	15256.1,	16876.9,	2.95088e+06,	16824.4,	0,	
658,	580,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.103165,	0.155523,	0.87609,	0.407469,	0.55912,	0.0268025,	0.0321486,	49.6424,	4.48837,	3.75218,	12.2241,	4.23648,	0.540204,	10.3215,	0,	0,	nan,	666,	0.285138,	0.285138,	42.6283,	0.000537311,	0.111744,	0.11131,	12.7621,	5.40294e-05,	0.0052906,	0,	1000,	1.50681e+09,	nan,	0,	0.000341854,	683.14,	18.2,	0,	967,	580,	0.82,	0,	0.11,	1,	40.93,	154.05,	1.00933,	153.041,	40.91,	nan,	0.831353,	0.700437,	15256.1,	16917.8,	2.95103e+06,	16865.3,	0,	
654,	581,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00126047,	0.279784,	0.68533,	0.599473,	0.94281,	0.020238,	0.983652,	45.0567,	6.47655,	3.37066,	17.9842,	5.77124,	0.530357,	19.8365,	0,	0,	nan,	666,	0.307251,	0.307251,	79.425,	0.000613884,	0.109647,	0.109221,	21.5368,	0.000133907,	0.00498209,	0,	1000,	1.50681e+09,	nan,	0,	0.000393568,	17.31,	17.05,	0,	994,	581,	0.83,	0,	0.09,	1,	0.86,	229.068,	1.01048,	228.057,	0.86,	nan,	0.831353,	0.700437,	15256.1,	16918.6,	2.95126e+06,	16866.1,	0,	
656,	582,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0312508,	0.101161,	0.543504,	0.0542458,	0.985358,	0.04397,	0.0127837,	46.4063,	3.61858,	3.08701,	1.62737,	5.94143,	0.565955,	10.1278,	0,	0,	nan,	666,	0.115951,	0.115951,	79.1061,	0.000532463,	0.0729212,	0.0726382,	11.3178,	6.40214e-05,	0.0361511,	0,	1000,	1.50681e+09,	nan,	0,	0.00215396,	20.14,	17.7,	0,	975,	582,	0.71,	0,	0.52,	1,	1,	158.039,	2.0064,	156.032,	0.99,	nan,	0.831353,	0.700437,	15256.1,	16919.6,	2.95142e+06,	16867.1,	0,	
655,	583,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00668667,	0.1727,	0.854422,	0.290718,	0.578039,	0.00325673,	0.0394433,	45.3009,	4.7632,	3.70884,	8.72154,	4.31216,	0.504885,	10.3944,	0,	0,	nan,	666,	0.327451,	0.327451,	41.9777,	0.00050458,	0.117455,	0.117,	18.0762,	1.08877e-05,	0.00224962,	0,	1000,	1.50681e+09,	nan,	0,	0.000187323,	19.3,	31.01,	0,	898,	583,	0.9,	0,	0.04,	1,	0.97,	145.034,	1.00862,	144.025,	0.92,	nan,	0.831353,	0.700437,	15256.1,	16920.6,	2.95156e+06,	16868.1,	0,	
653,	584,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.183489,	0.0684505,	0.558501,	0.0318165,	0.978645,	0.0496162,	0.0338363,	53.257,	3.09521,	3.117,	0.954496,	5.91458,	0.574424,	10.3384,	0,	0,	nan,	666,	0.0926315,	0.0926315,	102.402,	0.000561151,	0.0868437,	0.0865067,	15.9433,	4.8945e-05,	0.027606,	0,	1000,	1.50681e+09,	nan,	0,	0.00192707,	19.47,	17.15,	0,	916,	584,	0.78,	0,	0.43,	1,	0.99,	159.057,	1.01053,	158.047,	0.94,	nan,	0.831353,	0.700437,	15256.1,	16921.6,	2.95172e+06,	16869,	0,	
652,	585,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00425933,	0.2183,	0.884447,	0.560825,	0.669715,	0.00600251,	0.969375,	45.1917,	5.49281,	3.76889,	16.8247,	4.67886,	0.509004,	19.6937,	0,	0,	nan,	666,	0.307053,	0.307053,	73.1797,	0.0005099,	0.109253,	0.108829,	19.0186,	8.69059e-06,	0.0029365,	0,	1000,	1.50681e+09,	nan,	0,	0.000253214,	19.11,	17.35,	0,	915,	585,	0.99,	0,	0.05,	1,	0.96,	156.039,	1.01131,	155.027,	0.91,	nan,	0.831353,	0.700437,	15256.1,	16922.6,	2.95188e+06,	16869.9,	0,	
651,	586,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.09397,	0.159674,	0.879591,	0.462082,	0.538528,	0.0625167,	0.0273009,	49.2287,	4.55478,	3.75918,	13.8625,	4.15411,	0.593775,	10.273,	0,	0,	nan,	666,	0.269304,	0.269304,	42.9602,	0.00049941,	0.109687,	0.109261,	13.8682,	4.61648e-05,	0.00379983,	0,	1000,	1.50681e+09,	nan,	0,	0.000256053,	19.48,	17.03,	0,	936,	586,	0.58,	0,	0.07,	1,	1.01,	157.034,	1.0098,	156.024,	0.97,	nan,	0.831353,	0.700437,	15256.1,	16923.6,	2.95203e+06,	16870.9,	0,	
