postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
596,	502,	6,	44,	0.000483189,	0.00909668,	57.411,	0.00909668,	57.411,	6.8114e-06,	0,	0.0564448,	0.159676,	0.962721,	0.967789,	0.0221486,	0.150779,	0.00320755,	47.54,	4.55481,	3.92544,	29.0337,	2.08859,	0.726169,	10.0321,	0,	0,	nan,	666,	0.0659112,	37.8577,	0.0659112,	37.8577,	0.000553402,	0.0303022,	10.5537,	0.0301847,	10.5128,	5.62792e-05,	1.82939,	0,	1000,	1.50686e+09,	nan,	0,	11.7041,	494.62,	39913.1,	0,	994,	502,	0.87,	0,	0.39,	0,	43.9,	7286.5,	1.03661,	7285.46,	43.89,	nan,	10.8423,	10.5455,	20586,	16907.2,	3.12478e+06,	16862.8,	0,	
302,	503,	6,	9,	0,	0.338562,	39.4511,	0.338562,	39.4511,	0.000500229,	0,	0.970056,	0.176049,	0.787141,	0.240515,	0.0265959,	0.782689,	0.00785746,	88.6525,	4.81679,	3.57428,	7.21545,	2.10638,	1.67403,	10.0786,	0,	0,	nan,	666,	0.347724,	19.7718,	0.347724,	19.7718,	0.000624983,	0.0128495,	6.80394,	0.0127996,	6.77754,	5.15462e-05,	2.94234,	0,	1000,	1.50686e+09,	nan,	0,	12.2997,	655.52,	35198.3,	0,	37,	503,	0.99,	0,	0.82,	0,	70.65,	6487.83,	1.01695,	6486.81,	68.62,	nan,	10.8423,	10.5455,	20586,	16977.8,	3.13127e+06,	16931.4,	0,	
373,	504,	6,	11,	0,	0.360186,	33.2502,	0.360186,	33.2502,	0.000500517,	0,	0.365903,	0.290175,	0.00771999,	0.0294361,	0.0478594,	0.00751409,	0.0481188,	61.4656,	6.64279,	2.01544,	0.883084,	2.19144,	0.511271,	10.4812,	0,	0,	nan,	666,	0.195866,	30.4539,	0.195866,	30.4539,	0.000546205,	0.0425425,	11.2923,	0.0423774,	11.2485,	1.02731e-05,	4.39679,	0,	1000,	1.50686e+09,	nan,	0,	20.6063,	6917.02,	33671.7,	0,	988,	504,	1,	0,	0.97,	0,	760.95,	6147.03,	1.03207,	6146,	10.03,	750.9,	10.8423,	10.5455,	21336.9,	16987.9,	3.13742e+06,	16941.5,	0,	
397,	505,	6,	12,	0,	0.360282,	33.5252,	0.360282,	33.5252,	0.000501512,	0,	0.307528,	0.352569,	0.340674,	0.039408,	0.133625,	0.00018891,	0.00298861,	58.8387,	7.6411,	2.68135,	1.18224,	2.5345,	0.500283,	10.0299,	0,	0,	nan,	666,	0.194769,	28.2881,	0.194769,	28.2881,	0.000508831,	0.0913254,	10.3938,	0.090971,	10.3534,	1.16007e-05,	2.31574,	0,	1000,	1.50687e+09,	nan,	0,	14.6539,	501.78,	40892.2,	0,	923,	505,	0.93,	0,	0.61,	0,	43.72,	7354.57,	1.01412,	7353.55,	43.61,	nan,	10.8423,	10.5455,	21336.9,	17031.6,	3.14477e+06,	16985.1,	0,	
372,	506,	6,	11,	0,	0.347719,	38.3474,	0.347719,	38.3474,	0.000500034,	0,	0.478374,	0.155219,	0.606986,	0.449168,	0.022145,	0.639005,	0.000150984,	66.5268,	4.48351,	3.21397,	13.475,	2.08858,	1.45851,	10.0015,	0,	0,	nan,	666,	0.374578,	13.7646,	0.374578,	13.7646,	0.000491003,	0.00595644,	3.465,	0.00593333,	3.45155,	2.5626e-05,	2.75823,	0,	1000,	1.50687e+09,	nan,	0,	12.5446,	649.92,	34991.5,	0,	36,	506,	0.52,	0,	0.46,	0,	68.81,	6390.09,	1.02363,	6389.07,	67.14,	nan,	10.8423,	10.5455,	21336.9,	17100.4,	3.15116e+06,	17052.2,	0,	
547,	507,	6,	21,	0,	0.381555,	33.1906,	0.381555,	33.1906,	0.00051912,	0,	0.500953,	0.267337,	0.00905297,	0.48319,	0.197155,	0.0078602,	0.0232885,	67.5429,	6.2774,	2.01811,	14.4957,	2.78862,	0.51179,	10.2329,	0,	0,	nan,	666,	0.145502,	30.2848,	0.145502,	30.2848,	0.000529655,	0.116855,	8.35925,	0.116401,	8.32682,	8.9933e-06,	1.16923,	0,	1000,	1.50687e+09,	nan,	0,	4.29541,	657.22,	37542.8,	0,	877,	507,	0.91,	0,	0.49,	0,	72.7,	6826.73,	1.01116,	6825.72,	72.41,	nan,	10.8423,	10.5455,	21336.9,	17173.1,	3.15799e+06,	17124.6,	0,	
492,	508,	6,	17,	0,	0.373557,	32.2096,	0.373557,	32.2096,	0.000500328,	0,	0.723739,	0.00584222,	0.0105839,	0.321099,	0.00410275,	0.00405868,	0.00354738,	77.5682,	2.09348,	2.02117,	9.63297,	2.01641,	0.506088,	10.0355,	0,	0,	nan,	666,	0.153915,	34.0006,	0.153915,	34.0006,	0.000515639,	0.0705758,	7.45859,	0.0703019,	7.42965,	1.32138e-05,	1.53556,	0,	1000,	1.50687e+09,	nan,	0,	5.69632,	658.16,	28023.8,	0,	983,	508,	0.96,	0,	0.61,	0,	71.18,	5181.68,	1.01146,	5180.67,	71.15,	nan,	10.8423,	10.5455,	21336.9,	17244.3,	3.16317e+06,	17195.8,	0,	
428,	509,	6,	14,	0,	0.365265,	33.2842,	0.365265,	33.2842,	0.000501294,	0,	0.82476,	0.0237231,	0.0141863,	0.00694328,	0.00037307,	0.00953922,	0.00398869,	82.1142,	2.37957,	2.02837,	0.208298,	2.00149,	0.514309,	10.0399,	0,	0,	nan,	666,	0.176857,	32.4363,	0.176857,	32.4363,	0.000505716,	0.0672564,	4.96622,	0.0669955,	4.94695,	9.0972e-06,	0.534652,	0,	1000,	1.50687e+09,	nan,	0,	0.982648,	659.51,	30988,	0,	857,	509,	0.96,	0,	0.47,	0,	73.18,	5661.06,	1.01833,	5660.04,	72.88,	nan,	10.8423,	10.5455,	21336.9,	17317.5,	3.16883e+06,	17268.7,	0,	
142,	510,	6,	4,	0,	0.360369,	29.743,	0.360369,	29.743,	0.000500155,	0,	0.489468,	0.991025,	0.458633,	0.0117608,	0.000356106,	0.000542348,	0.00658049,	67.026,	17.8564,	2.91727,	0.352824,	2.00142,	0.500814,	10.0658,	0,	0,	nan,	666,	0.351117,	28.7678,	0.351117,	28.7678,	0.000500423,	0.0171504,	9.26817,	0.0170839,	9.2322,	1.26767e-05,	1.08039,	0,	1000,	1.50687e+09,	nan,	0,	6.25474,	531.31,	34176.3,	0,	935,	510,	0.79,	0,	0.31,	0,	47.32,	6222.24,	1.01282,	6221.23,	47.24,	nan,	10.8423,	10.5455,	21336.9,	17364.8,	3.17505e+06,	17315.9,	0,	
141,	511,	6,	4,	0,	0.340383,	34.0749,	0.340383,	34.0749,	0.000500705,	0,	0.266822,	0.414899,	0.000148776,	0.000914688,	0.00365988,	0.446116,	0.00362601,	57.007,	8.63839,	2.0003,	0.0274406,	2.01464,	1.16917,	10.0363,	0,	0,	nan,	666,	0.296884,	29.7871,	0.296884,	29.7871,	0.00049099,	0.0166161,	9.82269,	0.0165516,	9.78457,	6.753e-05,	0.97905,	0,	1000,	1.50687e+09,	nan,	0,	7.16889,	662,	32917.8,	0,	816,	511,	0.51,	0,	0.29,	0,	72.38,	6102.16,	1.01523,	6101.14,	71.93,	nan,	10.8423,	10.5455,	21336.9,	17437.2,	3.18116e+06,	17387.8,	0,	
594,	512,	6,	42,	0.000482677,	0.00961552,	63.6288,	0.00961552,	63.6288,	7.323e-06,	0,	0.100806,	0.0293447,	0.26305,	0.911425,	0.00979503,	0.0021361,	0.00652632,	49.5363,	2.46951,	2.5261,	27.3428,	2.03918,	0.503204,	10.0653,	0,	0,	nan,	666,	0.0296267,	48.804,	0.0296267,	48.804,	0.00050052,	0.0564811,	10.1389,	0.0562619,	10.0996,	4.09237e-05,	1.24099,	0,	1000,	1.50688e+09,	nan,	0,	6.26321,	661.58,	40388.2,	0,	865,	512,	0.47,	0,	0.34,	0,	71.72,	7362.74,	1.01654,	7361.72,	71.47,	nan,	10.8423,	10.5455,	21336.9,	17508.9,	3.18852e+06,	17459.3,	0,	
520,	513,	6,	19,	0,	0.374063,	33.6989,	0.374063,	33.6989,	0.000499999,	0,	0.51129,	0.00882971,	0.00582161,	0.0256063,	0.0830891,	0.00882873,	0.00643771,	68.0081,	2.14128,	2.01164,	0.768189,	2.33236,	0.513243,	10.0644,	0,	0,	nan,	666,	0.172703,	36.7488,	0.172703,	36.7488,	0.000498509,	0.0811363,	2.707,	0.0808214,	2.6965,	6.16414e-06,	1.85648,	0,	1000,	1.50688e+09,	nan,	0,	3.52701,	658.39,	32732.4,	0,	937,	513,	0.9,	0,	0.78,	0,	71.53,	6055.1,	1.021,	6054.08,	71.4,	nan,	10.8423,	10.5455,	21336.9,	17580.4,	3.19457e+06,	17530.7,	0,	
174,	514,	6,	5,	0,	0.381487,	27.2255,	0.381487,	27.2255,	0.000500155,	0,	0.673731,	0.715118,	0.00656787,	0.936688,	0.158895,	0.0417391,	0.00233175,	75.3179,	13.4419,	2.01314,	28.1006,	2.63558,	0.562609,	10.0233,	0,	0,	nan,	666,	0.364588,	28.2514,	0.364588,	28.2514,	0.000500792,	0.186134,	7.85572,	0.185412,	7.82524,	2.21968e-06,	1.9216,	0,	1000,	1.50688e+09,	nan,	0,	9.59096,	4895.32,	37298.8,	0,	974,	514,	0.98,	0,	0.62,	0,	565.41,	6776.64,	1.01617,	6775.62,	16.61,	548.73,	10.8423,	10.5455,	21885.6,	17597.1,	3.20135e+06,	17547.3,	0,	
335,	515,	6,	10,	0,	0.354515,	33.2861,	0.354515,	33.2861,	0.000500382,	0,	0.203548,	0.461157,	0.0469095,	0.153772,	0.0373044,	0.360767,	0.0638364,	54.1596,	9.37852,	2.09382,	4.61317,	2.14922,	1.04115,	10.6384,	0,	0,	nan,	666,	0.110615,	33.0536,	0.110615,	33.0536,	0.00053558,	0.0533194,	8.88066,	0.0531125,	8.8462,	3.43683e-05,	2.78819,	0,	1000,	1.50688e+09,	nan,	0,	14.1869,	659.26,	35067.2,	0,	966,	515,	0.89,	0,	0.67,	0,	71.35,	6402.49,	1.0136,	6401.48,	71.27,	nan,	10.8423,	10.5455,	21885.6,	17668.4,	3.20775e+06,	17618.6,	0,	
392,	516,	6,	12,	0,	0.378839,	28.1976,	0.378839,	28.1976,	0.000500155,	0,	0.392026,	0.939993,	0.00209138,	0.995705,	0.000345877,	0.00316306,	0.0413344,	62.6412,	17.0399,	2.00418,	29.8712,	2.00138,	0.504745,	10.4133,	0,	0,	nan,	666,	0.295317,	25.6217,	0.295317,	25.6217,	0.00050084,	0.107064,	7.08316,	0.106649,	7.05567,	3.36209e-06,	1.77763,	0,	1000,	1.50688e+09,	nan,	0,	7.13334,	664.12,	32688.1,	0,	980,	516,	1,	0,	0.64,	0,	71.34,	5983.53,	1.01629,	5982.51,	71.3,	nan,	10.8423,	10.5455,	21885.6,	17739.8,	3.21374e+06,	17689.9,	0,	
498,	517,	6,	17,	0,	0.364688,	35.3798,	0.364688,	35.3798,	0.00050014,	0,	0.177189,	0.207206,	0.0221611,	0.990784,	0.0115299,	0.496116,	0.0129977,	52.9735,	5.3153,	2.04432,	29.7235,	2.04612,	1.24417,	10.13,	0,	0,	nan,	666,	0.134442,	17.1674,	0.134442,	17.1674,	0.000524043,	0.0587776,	8.37358,	0.0585495,	8.34108,	2.46897e-05,	6.11567,	0,	1000,	1.50688e+09,	nan,	0,	36.066,	496.43,	31580.4,	0,	942,	517,	0.9,	0,	0.8,	0,	43.48,	5794.15,	1.02716,	5793.12,	43.4,	nan,	10.8423,	10.5455,	21885.6,	17783.3,	3.21953e+06,	17733.3,	0,	
206,	518,	6,	6,	0,	0.370689,	28.0988,	0.370689,	28.0988,	0.000500155,	0,	0.655944,	0.549255,	0.00524899,	0.0736134,	0.00511282,	0.0132601,	0.00445485,	74.5175,	10.7881,	2.0105,	2.2084,	2.02045,	0.51989,	10.0445,	0,	0,	nan,	666,	0.367648,	29.1043,	0.367648,	29.1043,	0.000500799,	0.0669433,	8.77054,	0.0666836,	8.73651,	4.17822e-06,	0.367778,	0,	1000,	1.50689e+09,	nan,	0,	1.73144,	663.62,	31600.7,	0,	933,	518,	0.99,	0,	0.14,	0,	72.02,	5776.54,	1.01516,	5775.52,	71.91,	nan,	10.8423,	10.5455,	21885.6,	17855.3,	3.22531e+06,	17805.2,	0,	
440,	519,	6,	14,	0,	0.356238,	34.0664,	0.356238,	34.0664,	0.000500433,	0,	0.247558,	0.234656,	0.00121729,	0.982626,	0.0212929,	0.370769,	0.00182211,	56.1401,	5.75449,	2.00243,	29.4788,	2.08517,	1.05615,	10.0182,	0,	0,	nan,	666,	0.106983,	28.6057,	0.106983,	28.6057,	0.000522052,	0.0922323,	10.0752,	0.0918744,	10.0361,	1.19845e-05,	1.29901,	0,	1000,	1.50689e+09,	nan,	0,	12.5173,	515.58,	31116.9,	0,	862,	519,	0.9,	0,	0.29,	0,	45.8,	5716.38,	1.01855,	5715.36,	45.65,	nan,	10.8423,	10.5455,	21885.6,	17901.1,	3.23102e+06,	17850.9,	0,	
559,	520,	6,	23,	0,	0.394217,	29.9064,	0.394217,	29.9064,	0.000500263,	0,	0.132001,	0.29368,	0.0145144,	0.999878,	0.0280119,	0.00325933,	0.0054443,	50.94,	6.69889,	2.02903,	29.9963,	2.11205,	0.504889,	10.0544,	0,	0,	nan,	666,	0.100441,	31.5139,	0.100441,	31.5139,	0.000533463,	0.0576014,	9.16685,	0.0573779,	9.13128,	1.64369e-05,	1.12176,	0,	1000,	1.50689e+09,	nan,	0,	7.01927,	668.77,	29759.3,	0,	961,	520,	0.98,	0,	0.39,	0,	73.04,	5459.97,	1.01601,	5458.95,	72.97,	nan,	10.8423,	10.5455,	21885.6,	17974.1,	3.23648e+06,	17923.8,	0,	
411,	521,	6,	13,	0,	0.374224,	29.6004,	0.374224,	29.6004,	0.000500155,	0,	0.242941,	0.532686,	0.675979,	0.701043,	0.0812967,	0.0624256,	0.00448657,	55.9323,	10.523,	3.35196,	21.0313,	2.32519,	0.593638,	10.0449,	0,	0,	nan,	666,	0.202225,	28.1574,	0.202225,	28.1574,	0.000519902,	0.108894,	7.89685,	0.108471,	7.86621,	4.17397e-05,	1.34689,	0,	1000,	1.50689e+09,	nan,	0,	7.78167,	571.16,	35115.7,	0,	994,	521,	0.76,	0,	0.48,	0,	52.18,	6483.04,	1.01584,	6482.03,	52.17,	nan,	10.8423,	10.5455,	21885.6,	18026.3,	3.24297e+06,	17976,	0,	
11,	522,	6,	1,	0,	0.324096,	39.1629,	0.324096,	39.1629,	0.000500004,	0,	0.21731,	0.160471,	0.00813116,	0.111282,	0.00828071,	0.984862,	0.00031121,	54.7789,	4.56753,	2.01626,	3.33845,	2.03312,	1.97729,	10.0031,	9.057e-08,	0.000595279,	nan,	666,	0.129017,	13.046,	0.129017,	13.046,	0.000525278,	0.0767524,	7.43742,	0.0764546,	7.40856,	7.89397e-06,	9.11055,	0,	1000,	1.50689e+09,	nan,	0,	42.9789,	665.38,	35230.1,	0,	970,	522,	0.93,	0,	0.88,	0,	70.77,	6501.82,	1.02722,	6500.79,	70.72,	nan,	10.8428,	10.5455,	21885.6,	18097.1,	3.24947e+06,	18046.7,	0,	
344,	523,	6,	11,	0,	0.362522,	32.7959,	0.362522,	32.7959,	0.000500155,	0,	0.291375,	0.951026,	0.990762,	0.951736,	0.0593997,	0.4463,	0.000215314,	58.1119,	17.2164,	3.98152,	28.5521,	2.2376,	1.16945,	10.0022,	0,	0,	nan,	666,	0.1588,	35.0249,	0.1588,	35.0249,	0.000507065,	0.176324,	10.2819,	0.17564,	10.242,	3.28886e-05,	0.338806,	0,	1000,	1.50689e+09,	nan,	0,	1.09745,	579.94,	35791.2,	0,	594,	523,	0.57,	0,	0.15,	0,	53.34,	6622.9,	1.01097,	6621.89,	52.83,	nan,	10.8428,	10.5455,	21885.6,	18150.4,	3.25609e+06,	18099.5,	0,	
205,	524,	6,	6,	0,	0.406573,	27.2448,	0.406573,	27.2448,	0.000500157,	0,	0.0126132,	0.794541,	0.261865,	0.912204,	0.0200443,	0.0111284,	0.00417517,	45.5676,	14.7127,	2.52373,	27.3661,	2.08018,	0.516693,	10.0418,	0,	0,	nan,	666,	0.407529,	26.6197,	0.407529,	26.6197,	0.000501315,	0.00569941,	8.28196,	0.0056773,	8.24982,	6.63062e-06,	1.48635,	0,	1000,	1.5069e+09,	nan,	0,	6.64033,	6865.75,	31951.6,	0,	878,	524,	0.96,	0,	0.42,	0,	808.06,	5862.02,	1.01657,	5861.01,	17.07,	790.68,	10.8428,	10.5455,	22676.3,	18167.8,	3.26195e+06,	18116.6,	0,	
263,	525,	6,	8,	0,	0.334823,	41.7384,	0.334823,	41.7384,	0.000500012,	0,	0.0180637,	0.139033,	0.340054,	0.0255074,	0.0171066,	0.562547,	0.0628072,	45.8129,	4.22453,	2.68011,	0.765221,	2.06843,	1.34382,	10.6281,	0,	0,	nan,	666,	0.222353,	39.0442,	0.222353,	39.0442,	0.000535464,	0.0147203,	11.6581,	0.0146632,	11.6129,	2.94055e-05,	1.48224,	0,	1000,	1.5069e+09,	nan,	0,	5.35257,	496.14,	34911.6,	0,	881,	525,	0.94,	0,	0.8,	0,	43.3,	6381.55,	1.01939,	6380.53,	43.12,	nan,	10.8428,	10.5455,	22676.3,	18211.1,	3.26834e+06,	18159.7,	0,	
614,	526,	6,	49,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0309352,	0.799158,	0.361452,	0.00678858,	0.00771179,	0.150677,	0.000734105,	46.3921,	14.7865,	2.7229,	0.203657,	2.03085,	0.726015,	10.0073,	0,	0,	nan,	666,	0.367254,	28.2345,	0.367254,	28.2345,	0.000500389,	0.0094013,	9.8216,	0.00936481,	9.78349,	3.80449e-06,	1.19609,	0,	1000,	1.50689e+09,	nan,	0,	7.18475,	677.96,	127.26,	0,	933,	526,	1,	0,	0.43,	1,	74.64,	160.037,	1.00765,	159.029,	74.46,	nan,	10.8428,	10.5455,	22676.3,	18285.7,	3.2685e+06,	18234.2,	0,	
507,	527,	6,	18,	0,	0.361155,	36.2721,	0.361155,	36.2721,	0.000500009,	0,	0.396097,	0.185942,	0.524813,	0.293118,	0.00160177,	0.0307519,	0.0904821,	62.8243,	4.97508,	3.04963,	8.79355,	2.00641,	0.546128,	10.9048,	0,	0,	nan,	666,	0.377444,	13.0653,	0.377444,	13.0653,	0.000557624,	0.0101496,	6.5601,	0.0101102,	6.53465,	3.29289e-05,	5.82437,	0,	1000,	1.5069e+09,	nan,	0,	15.4912,	651.53,	32554.7,	0,	985,	527,	0.96,	0,	0.93,	0,	66.9,	5951.52,	1.0079,	5950.51,	66.88,	nan,	10.8428,	10.5455,	22676.3,	18352.6,	3.27445e+06,	18301.1,	0,	
96,	528,	6,	3,	0,	0.342899,	32.7627,	0.342899,	32.7627,	0.000500155,	0,	0.987807,	0.785894,	0.0882802,	0.190447,	0.0483015,	0.99961,	0.000962253,	89.4513,	14.5743,	2.17656,	5.71341,	2.19321,	1.99941,	10.0096,	0,	0,	nan,	666,	0.310668,	32.653,	0.310668,	32.653,	0.000501157,	0.0327402,	11.3795,	0.0326131,	11.3353,	1.23034e-05,	0.506892,	0,	1000,	1.5069e+09,	nan,	0,	2.06325,	505.48,	35903.7,	0,	903,	528,	0.82,	0,	0.49,	0,	44.21,	6514.54,	1.00749,	6513.53,	44.08,	nan,	10.8428,	10.5455,	22676.3,	18396.8,	3.28096e+06,	18345.2,	0,	
222,	529,	6,	7,	0,	0.35893,	32.2244,	0.35893,	32.2244,	0.000500157,	0,	0.992782,	0.846553,	0.0747391,	0.135046,	0.181614,	0.710831,	0.000962807,	89.6752,	15.5448,	2.14948,	4.05137,	2.72646,	1.56625,	10.0096,	0,	0,	nan,	666,	0.267174,	31.2489,	0.267174,	31.2489,	0.00049989,	0.0862602,	9.47847,	0.0859254,	9.44169,	1.05018e-05,	0.833736,	0,	1000,	1.5069e+09,	nan,	0,	3.31659,	680.59,	41326.3,	0,	986,	529,	0.83,	0,	0.52,	0,	76.55,	7465.4,	1.03514,	7464.36,	76.53,	nan,	10.8428,	10.5455,	22676.3,	18473.4,	3.28843e+06,	18421.7,	0,	
369,	530,	6,	11,	0,	0.340744,	41.2611,	0.340744,	41.2611,	0.000500012,	0,	0.753514,	0.296576,	0.256669,	0.592036,	0.203166,	0.860067,	0.124249,	78.9081,	6.74522,	2.51334,	17.7611,	2.81266,	1.7901,	11.2425,	0,	0,	nan,	666,	0.291504,	33.8147,	0.291504,	33.8147,	0.000508963,	0.204889,	12.2479,	0.204094,	12.2004,	9.14829e-06,	1.15184,	0,	1000,	1.5069e+09,	nan,	0,	5.56445,	674.74,	44724.9,	0,	983,	530,	0.93,	0,	0.41,	0,	72.08,	8067.8,	1.02648,	8066.77,	72.05,	nan,	10.8428,	10.5455,	22676.3,	18545.5,	3.2965e+06,	18493.7,	0,	
438,	531,	6,	14,	0,	0.355781,	34.6448,	0.355781,	34.6448,	0.000500659,	0,	0.190906,	0.320886,	0.734692,	0.0175861,	0.00392218,	0.0917841,	0.00272854,	53.5908,	7.13418,	3.46938,	0.527582,	2.01569,	0.637676,	10.0273,	0,	0,	nan,	666,	0.305991,	25.4258,	0.305991,	25.4258,	0.000516764,	0.0156392,	9.26547,	0.0155785,	9.22951,	3.68153e-05,	1.64952,	0,	1000,	1.5069e+09,	nan,	0,	9.8212,	676.96,	33331.9,	0,	938,	531,	0.77,	0,	0.55,	0,	72.42,	6102.32,	1.01598,	6101.3,	72.29,	nan,	10.8428,	10.5455,	22676.3,	18617.9,	3.3026e+06,	18566,	0,	
434,	532,	6,	14,	0,	0.404562,	28.2264,	0.404562,	28.2264,	0.000500157,	0,	0.0292369,	0.659197,	0.366568,	0.927301,	0.0213894,	0.0846131,	0.0348909,	46.3157,	12.5471,	2.73314,	27.819,	2.08556,	0.62692,	10.3489,	0,	0,	nan,	666,	0.405461,	28.3137,	0.405461,	28.3137,	0.000500222,	0.00588763,	10.2552,	0.00586478,	10.2154,	3.46264e-06,	1.14522,	0,	1000,	1.5069e+09,	nan,	0,	6.55784,	677.06,	32625.6,	0,	970,	532,	1,	0,	0.3,	0,	72.5,	6026.7,	1.01037,	6025.69,	72.44,	nan,	10.8428,	10.5455,	22676.3,	18690.4,	3.30862e+06,	18638.5,	0,	
580,	533,	6,	28,	4.0766e-05,	0.24754,	56.8315,	0.24754,	56.8315,	0.000449234,	0,	0.00253334,	0.204366,	0.510119,	0.668873,	0.0304469,	0.866911,	0.00210556,	45.114,	5.26986,	3.02024,	20.0662,	2.12179,	1.80037,	10.0211,	0,	0,	nan,	666,	0.194508,	25.6775,	0.194508,	25.6775,	0.000641775,	0.00930689,	8.26838,	0.00927077,	8.2363,	1.37637e-05,	3.92762,	0,	1000,	1.50691e+09,	nan,	0,	14.3944,	677.7,	42530.9,	0,	955,	533,	1,	0,	0.89,	0,	71.86,	7694.21,	1.01681,	7693.19,	71.76,	nan,	10.8428,	10.5455,	22676.3,	18762.3,	3.31632e+06,	18710.2,	0,	
324,	534,	6,	10,	0,	0.37552,	28.4512,	0.37552,	28.4512,	0.000500155,	0,	0.984158,	0.727523,	0.308263,	0.981732,	0.0115565,	0.0293788,	0.0208677,	89.2871,	13.6404,	2.61653,	29.452,	2.04623,	0.544068,	10.2087,	0,	0,	nan,	666,	0.374025,	30.0495,	0.374025,	30.0495,	0.000499792,	0.00655342,	10.4162,	0.00652799,	10.3758,	3.13372e-06,	0.712641,	0,	1000,	1.50691e+09,	nan,	0,	4.4983,	681.23,	33463.1,	0,	948,	534,	1,	0,	0.28,	0,	75.86,	6112.13,	1.01478,	6111.12,	75.77,	nan,	10.8428,	10.5455,	22676.3,	18838.1,	3.32243e+06,	18786,	0,	
138,	535,	6,	4,	0,	0.328726,	40.9759,	0.328726,	40.9759,	0.000499999,	0,	0.179242,	0.274483,	0.588229,	0.112612,	0.0465595,	0.930981,	0.00321891,	53.0659,	6.39173,	3.17646,	3.37836,	2.18624,	1.89647,	10.0322,	0,	0,	nan,	666,	0.340394,	15.6565,	0.340394,	15.6565,	0.000522739,	0.0220751,	8.2431,	0.0219895,	8.21111,	2.66629e-05,	5.14519,	0,	1000,	1.50691e+09,	nan,	0,	21.8874,	5208.55,	36604.8,	0,	859,	535,	0.86,	0,	0.81,	0,	465.64,	6657.84,	1.04721,	6656.79,	9.92,	455.56,	10.8428,	10.5455,	23131.9,	18848.2,	3.32909e+06,	18795.9,	0,	
135,	536,	6,	4,	0,	0.330448,	38.3807,	0.330448,	38.3807,	0.000500026,	0,	0.920831,	0.293715,	0.573241,	0.192849,	0.0442559,	0.919061,	0.00176646,	86.4374,	6.69944,	3.14648,	5.78546,	2.17702,	1.87859,	10.0177,	0,	0,	nan,	666,	0.313209,	19.9479,	0.313209,	19.9479,	0.000489812,	0.0308535,	10.7392,	0.0307338,	10.6975,	2.61659e-05,	0.886057,	0,	1000,	1.50691e+09,	nan,	0,	3.7215,	526.02,	34947.1,	0,	803,	536,	0.5,	0,	0.44,	0,	45.79,	6351.54,	1.02692,	6350.52,	45.54,	nan,	10.8428,	10.5455,	23131.9,	18894,	3.33544e+06,	18841.5,	0,	
613,	537,	6,	49,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00794611,	0.158683,	0.542509,	0.117489,	0.0277292,	0.979732,	0.0157541,	45.3576,	4.53893,	3.08502,	3.52467,	2.11092,	1.9696,	10.1575,	0,	0,	nan,	666,	0.191236,	16.8826,	0.191236,	16.8826,	0.000507445,	0.0152754,	9.60956,	0.0152161,	9.57227,	2.55655e-05,	4.43034,	0,	1000,	1.50691e+09,	nan,	0,	23.0674,	678.58,	113.68,	0,	971,	537,	0.72,	0,	0.72,	1,	71.38,	156.202,	1.12521,	155.077,	71.33,	nan,	10.8428,	10.5455,	23131.9,	18965.4,	3.3356e+06,	18912.8,	0,	
