postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
544,	386,	6,	27,	0,	0.45109,	23.2421,	0.45109,	23.2421,	0.000624999,	0,	0.44816,	0.779989,	0.146225,	0.36152,	0.0822355,	0.253517,	0.0160462,	65.1672,	14.4798,	2.29245,	10.8456,	2.32894,	0.880276,	10.1605,	0,	0,	nan,	666,	0.43915,	19.9685,	0.43915,	19.9685,	2.30323e+07,	0.236622,	3.7666,	0.235704,	3.75198,	5.52527e+08,	0.851562,	0,	1000,	1.50662e+09,	nan,	0,	2.99148,	5272.48,	29393.7,	0,	952,	386,	0.5,	0,	0.37,	0,	600.15,	5461.53,	1.00767,	5460.52,	11.19,	588.88,	9.02083,	8.92022,	15554.4,	9912.99,	2.16233e+06,	9887.25,	0,	
535,	387,	6,	26,	0,	0.453786,	22.767,	0.453786,	22.767,	0.000624999,	0,	0.247015,	0.942242,	0.100939,	0.682037,	0.00192077,	0.471942,	0.014458,	56.1157,	17.0759,	2.20188,	20.4611,	2.00768,	1.20791,	10.1446,	0,	0,	nan,	666,	0.420264,	20.6479,	0.420264,	20.6479,	2.3084e+07,	0.0132071,	4.32451,	0.0131559,	4.30773,	5.51747e+08,	0.365336,	0,	1000,	1.50662e+09,	nan,	0,	0.780005,	505.22,	28728.6,	0,	872,	387,	0.52,	0,	0.32,	0,	54.83,	5319.35,	1.00818,	5318.34,	54.66,	nan,	9.02083,	8.92022,	15554.4,	9967.82,	2.16764e+06,	9941.91,	0,	
423,	388,	6,	17,	0,	0.447214,	22.1948,	0.447214,	22.1948,	0.000625001,	0,	0.203856,	0.838096,	0.00347705,	0.226409,	0.0948782,	0.18897,	0.00360873,	54.1735,	15.4095,	2.00695,	6.79227,	2.37951,	0.783455,	10.0361,	0,	0,	nan,	666,	0.26043,	18.4198,	0.26043,	18.4198,	2.18232e+07,	0.103967,	3.05137,	0.103564,	3.03953,	5.51035e+08,	1.54446,	0,	1000,	1.50662e+09,	nan,	0,	5.49098,	514.65,	26992.6,	0,	973,	388,	0.52,	0,	0.48,	0,	60.05,	5026.38,	1.00824,	5025.37,	59.99,	nan,	9.02083,	8.92022,	15554.4,	10027.9,	2.17267e+06,	10001.9,	0,	
464,	389,	6,	19,	0,	0.451151,	22.3391,	0.451151,	22.3391,	0.000625001,	0,	0.139473,	0.896642,	0.0225408,	0.548117,	0.00195752,	0.395181,	0.00846185,	51.2763,	16.3463,	2.04508,	16.4435,	2.00783,	1.09277,	10.0846,	0,	0,	nan,	666,	0.419961,	19.5682,	0.419961,	19.5682,	2.26088e+07,	0.0111603,	3.8785,	0.011117,	3.86345,	5.509e+08,	0.31742,	0,	1000,	1.50662e+09,	nan,	0,	0.711543,	380.09,	26352.5,	0,	962,	389,	0.52,	0,	0.34,	0,	33.23,	4918.02,	1.0072,	4917.01,	33.19,	nan,	9.02083,	8.92022,	15554.4,	10061.1,	2.17759e+06,	10035.1,	0,	
179,	390,	6,	7,	0,	0.434738,	22.1072,	0.434738,	22.1072,	0.000530385,	0,	0.189332,	0.711371,	0.0261891,	0.0543673,	0.0946545,	0.138503,	0.00226469,	53.5199,	13.3819,	2.05238,	1.63102,	2.37862,	0.707754,	10.0226,	0,	0,	nan,	666,	0.255236,	19.2077,	0.255236,	19.2077,	1.71915e+07,	0.0917385,	2.78651,	0.0913826,	2.7757,	5.30635e+08,	1.17192,	0,	1000,	1.50662e+09,	nan,	0,	4.78289,	512.71,	30244.1,	0,	988,	390,	0.51,	0,	0.46,	0,	57.82,	5568.72,	1.00842,	5567.71,	57.81,	nan,	9.02083,	8.92022,	15554.4,	10118.9,	2.18316e+06,	10092.9,	0,	
562,	391,	6,	30,	0,	0.472738,	22.965,	0.472738,	22.965,	0.000624999,	0,	0.0576164,	0.841284,	0.77342,	0.941062,	0.00411851,	0.190254,	0.00479526,	47.5927,	15.4605,	3.54684,	28.2319,	2.01647,	0.785381,	10.048,	0,	0,	nan,	666,	0.448832,	20.6312,	0.448832,	20.6312,	2.27458e+07,	0.0060943,	4.55687,	0.00607065,	4.53918,	5.49407e+08,	0.352974,	0,	1000,	1.50662e+09,	nan,	0,	0.982591,	513.52,	28062.6,	0,	997,	391,	0.52,	0,	0.21,	0,	57.47,	5222.22,	1.03999,	5221.18,	57.46,	nan,	9.02083,	8.92022,	15554.4,	10176.4,	2.18838e+06,	10150.4,	0,	
549,	392,	6,	28,	0,	0.45397,	22.9204,	0.45397,	22.9204,	0.000624999,	0,	0.204369,	0.669479,	0.0645369,	0.429722,	0.0869187,	0.455897,	0.000322952,	54.1966,	12.7117,	2.12907,	12.8917,	2.34767,	1.18384,	10.0032,	0,	0,	nan,	666,	0.280912,	22.4078,	0.280912,	22.4078,	2.27756e+07,	0.170908,	4.2959,	0.170245,	4.27923,	5.48654e+08,	1.05304,	0,	1000,	1.50662e+09,	nan,	0,	3.31558,	511.21,	31818.8,	0,	966,	392,	0.5,	0,	0.43,	0,	56.41,	5836.66,	1.00707,	5835.65,	56.35,	nan,	9.02083,	8.92022,	15554.4,	10232.8,	2.19422e+06,	10206.7,	0,	
381,	393,	6,	15,	0,	0.450501,	22.0888,	0.450501,	22.0888,	0.000624999,	0,	0.772199,	0.833175,	0.0202116,	0.529835,	0.0146121,	0.467433,	0.000771779,	79.749,	15.3308,	2.04042,	15.895,	2.05845,	1.20115,	10.0077,	0,	0,	nan,	666,	0.430453,	21.0072,	0.430453,	21.0072,	2.26467e+07,	0.0278507,	4.02063,	0.0277426,	4.00503,	5.47888e+08,	0.368722,	0,	1000,	1.50662e+09,	nan,	0,	0.799731,	442.26,	26947.1,	0,	858,	393,	0.53,	0,	0.31,	0,	40.48,	5005.24,	1.0152,	5004.23,	40.33,	nan,	9.02083,	8.92022,	15554.4,	10273.3,	2.19922e+06,	10247,	0,	
501,	394,	6,	22,	0,	0.44677,	22.5798,	0.44677,	22.5798,	0.000625001,	0,	0.478033,	0.672096,	0.0973649,	0.277746,	0.035246,	0.427984,	0.000403285,	66.5115,	12.7535,	2.19473,	8.33237,	2.14098,	1.14198,	10.004,	0,	0,	nan,	666,	0.405668,	21.0294,	0.405668,	21.0294,	2.27211e+07,	0.0127354,	4.17299,	0.012686,	4.1568,	5.47129e+08,	0.346571,	0,	1000,	1.50663e+09,	nan,	0,	0.932733,	513.48,	25432.3,	0,	935,	394,	0.52,	0,	0.36,	0,	56.78,	4814.7,	1.00749,	4813.69,	56.66,	nan,	9.02083,	8.92022,	15554.4,	10330.1,	2.20404e+06,	10303.7,	0,	
474,	395,	6,	20,	0,	0.443919,	24.0189,	0.443919,	24.0189,	0.000624999,	0,	0.685616,	0.818042,	0.103498,	0.81635,	0.0146653,	0.835033,	0.00363851,	75.8527,	15.0887,	2.207,	24.4905,	2.05866,	1.75255,	10.0364,	0,	0,	nan,	666,	0.429335,	22.3099,	0.429335,	22.3099,	2.26223e+07,	0.0296542,	5.01372,	0.0295392,	4.99427,	5.46371e+08,	0.320803,	0,	1000,	1.50663e+09,	nan,	0,	0.978677,	510.74,	29333.9,	0,	968,	395,	0.52,	0,	0.28,	0,	54.69,	5493.95,	1.10677,	5492.84,	54.63,	nan,	9.02083,	8.92022,	15554.4,	10384.7,	2.20953e+06,	10358.3,	0,	
254,	396,	6,	9,	0,	0.422251,	27.3026,	0.422251,	27.3026,	0.000545355,	0,	0.297643,	0.357098,	0.00469587,	0.159605,	0.0861928,	0.0832948,	0.00437893,	58.3939,	7.71357,	2.00939,	4.78815,	2.34477,	0.624942,	10.0438,	0,	0,	nan,	666,	0.294541,	21.0568,	0.294541,	21.0568,	2.25599e+07,	0.146869,	3.74462,	0.146299,	3.73009,	5.45616e+08,	1.07377,	0,	1000,	1.50663e+09,	nan,	0,	5.33396,	516.54,	32794.7,	0,	994,	396,	0.51,	0,	0.35,	0,	57.73,	6133.98,	1.01156,	6132.97,	57.72,	nan,	9.02083,	8.92022,	15554.4,	10442.5,	2.21566e+06,	10416,	0,	
53,	397,	6,	3,	0,	0.425432,	23.2901,	0.425432,	23.2901,	0.000596764,	0,	0.920224,	0.976315,	0.37099,	0.113825,	0.00156017,	0.00115155,	0.00225439,	86.4101,	17.621,	2.74198,	3.41476,	2.00624,	0.501727,	10.0225,	0,	0,	nan,	666,	0.431197,	22.6055,	0.431197,	22.6055,	1.07148e+09,	0.514004,	0.7036,	0.51201,	0.700869,	2.04949e+08,	0.54636,	0,	1000,	1.50663e+09,	nan,	0,	1.55946,	4907.72,	27170.5,	0,	908,	397,	0.67,	0,	0.29,	0,	549.69,	5057.53,	1.01163,	5056.51,	11.12,	538.4,	9.02083,	8.92022,	16092.8,	10453.8,	2.22072e+06,	10427.2,	0,	
200,	398,	6,	7,	0,	0.444363,	21.6604,	0.444363,	21.6604,	0.000597376,	0,	0.936704,	0.996855,	0.0124723,	0.716198,	0.0291526,	0.000404378,	0.00136412,	87.1517,	17.9497,	2.02494,	21.4859,	2.11661,	0.500607,	10.0136,	0,	0,	nan,	666,	0.425039,	20.1569,	0.425039,	20.1569,	88478.9,	0.261801,	1.52141,	0.260785,	1.51551,	3.84928e+07,	0.674605,	0,	1000,	1.50663e+09,	nan,	0,	2.36329,	514.07,	24770.9,	0,	923,	398,	0.47,	0,	0.37,	0,	55.78,	4616.93,	1.03853,	4615.89,	55.67,	nan,	9.02083,	8.92022,	16092.8,	10509.5,	2.22534e+06,	10482.8,	0,	
586,	399,	6,	34,	0,	0.481633,	24.0508,	0.481633,	24.0508,	0.00053928,	0,	0.0610057,	0.376984,	0.00027974,	0.968292,	0.0316983,	0.178106,	0.00461085,	47.7453,	8.03174,	2.00056,	29.0488,	2.12679,	0.767159,	10.0461,	0,	0,	nan,	666,	0.482128,	17.9092,	0.482128,	17.9092,	482875,	0.560053,	2.03547,	0.55788,	2.02757,	2.53475e+08,	0.572042,	0,	1000,	1.50663e+09,	nan,	0,	3.05241,	513.99,	28669.1,	0,	921,	399,	0.3,	0,	0.26,	0,	55.18,	5348.78,	1.00701,	5347.77,	55.07,	nan,	9.02083,	8.92022,	16092.8,	10564.7,	2.23069e+06,	10537.9,	0,	
251,	400,	6,	9,	0,	0.436471,	22.1296,	0.436471,	22.1296,	0.000596267,	0,	0.926323,	0.925194,	0.0107767,	0.0212364,	0.0797119,	0.00175863,	0.00189778,	86.6845,	16.8031,	2.02155,	0.637092,	2.31885,	0.502638,	10.019,	0,	0,	nan,	666,	0.435575,	20.4488,	0.435575,	20.4488,	-399723,	0.302969,	2.11387,	0.301793,	2.10567,	1.17036e+08,	0.495714,	0,	1000,	1.50663e+09,	nan,	0,	1.7221,	399,	26728.1,	0,	937,	400,	0.45,	0,	0.26,	0,	34.17,	4948.45,	1.02385,	4947.42,	34.1,	nan,	9.02083,	8.92022,	16092.8,	10598.9,	2.23564e+06,	10572,	0,	
194,	401,	6,	7,	0,	0.46692,	21.3979,	0.46692,	21.3979,	0.000588585,	0,	0.0352547,	0.921175,	0.37829,	0.880129,	0.0560267,	0.0113091,	0.0020128,	46.5865,	16.7388,	2.75658,	26.4039,	2.22411,	0.516964,	10.0201,	0,	0,	nan,	666,	0.277384,	22.8746,	0.277384,	22.8746,	5.99524e+09,	0.456513,	2.45194,	0.454742,	2.44242,	2.64864e+08,	0.734843,	0,	1000,	1.50663e+09,	nan,	0,	2.93646,	398.46,	27114.3,	0,	959,	401,	0.67,	0,	0.29,	0,	34.75,	5036.64,	1.00915,	5035.63,	34.72,	nan,	9.02083,	8.92022,	16092.8,	10633.6,	2.24067e+06,	10606.7,	0,	
276,	402,	6,	10,	0,	0.437331,	22.1584,	0.437331,	22.1584,	0.000594404,	0,	0.981088,	0.864638,	0.0194714,	0.0119216,	0.0844155,	0.00404641,	0.00238259,	89.149,	15.8342,	2.03894,	0.357647,	2.33766,	0.50607,	10.0238,	0,	0,	nan,	666,	0.438827,	20.5092,	0.438827,	20.5092,	422086,	0.38543,	2.52631,	0.383934,	2.51651,	8.42242e+07,	0.647048,	0,	1000,	1.50664e+09,	nan,	0,	3.07477,	523.45,	25910.9,	0,	857,	402,	0.42,	0,	0.27,	0,	60.25,	4837.76,	1.01143,	4836.74,	60.02,	nan,	9.02083,	8.92022,	16092.8,	10693.9,	2.24551e+06,	10666.7,	0,	
493,	403,	6,	21,	0,	0.451506,	22.4175,	0.451506,	22.4175,	0.000592484,	0,	0.127393,	0.989178,	0.355993,	0.835461,	0.0105079,	0.00642473,	0.00056334,	50.7327,	17.8269,	2.71199,	25.0638,	2.04203,	0.509637,	10.0056,	0,	0,	nan,	666,	0.468158,	22.0973,	0.468158,	22.0973,	1.7466e+09,	0.354337,	0.414646,	0.352962,	0.413037,	1.74765e+08,	0.610901,	0,	1000,	1.50664e+09,	nan,	0,	1.99616,	517.07,	26714.4,	0,	894,	403,	0.85,	0,	0.25,	0,	56.11,	4989.07,	1.00696,	4988.06,	55.95,	nan,	9.02083,	8.92022,	16092.8,	10750,	2.2505e+06,	10722.7,	0,	
645,	404,	6,	47,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0105163,	0.786379,	0.802097,	0.911324,	0.0157947,	0.107718,	0.00964602,	45.4732,	14.5821,	3.60419,	27.3397,	2.06318,	0.661577,	10.0965,	0,	0,	nan,	666,	0.475025,	17.0555,	0.475025,	17.0555,	1.47781e+07,	0.696185,	3.15591,	0.693483,	3.14366,	5.95806e+08,	0.436226,	0,	1000,	1.50663e+09,	nan,	0,	1.72354,	517.42,	722.39,	0,	988,	404,	0.24,	0,	0.19,	1,	55.99,	542.097,	1.00809,	541.089,	55.97,	nan,	9.02083,	8.92022,	16092.8,	10806,	2.25104e+06,	10778.7,	0,	
21,	405,	6,	2,	0,	0.419846,	23.2261,	0.419846,	23.2261,	0.000590828,	0,	0.942987,	0.764026,	0.396661,	0.14044,	0.000676001,	0.00848828,	0.00351313,	87.4344,	14.2244,	2.79332,	4.2132,	2.0027,	0.512732,	10.0351,	1.29597e-07,	0.000654642,	nan,	666,	0.42938,	22.9916,	0.42938,	22.9916,	1.11859e+09,	0.298067,	1.7447,	0.29691,	1.73793,	6.15791e+08,	0.526485,	0,	1000,	1.50664e+09,	nan,	0,	1.52169,	390.13,	26713.2,	0,	849,	405,	0.87,	0,	0.31,	0,	34.1,	5017.26,	1.00748,	5016.26,	33.96,	nan,	9.02148,	8.92022,	16092.8,	10840.1,	2.25606e+06,	10812.6,	0,	
374,	406,	6,	14,	0,	0.438099,	23.6469,	0.438099,	23.6469,	0.000625001,	0,	0.461363,	0.962549,	0.394628,	0.498108,	0.00381185,	0.281216,	0.00106363,	65.7613,	17.4008,	2.78926,	14.9433,	2.01525,	0.921823,	10.0106,	0,	0,	nan,	666,	0.4738,	22.4329,	0.4738,	22.4329,	1.11849e+09,	0.703408,	4.918,	0.700678,	4.89892,	4.38806e+08,	0.454595,	0,	1000,	1.50664e+09,	nan,	0,	1.83238,	517.42,	26929,	0,	970,	406,	0.52,	0,	0.28,	0,	55.27,	5097.02,	1.00679,	5096.02,	55.22,	nan,	9.02148,	8.92022,	16092.8,	10895.4,	2.26116e+06,	10867.8,	0,	
568,	407,	6,	31,	0,	0.481901,	22.9788,	0.481901,	22.9788,	0.000529226,	0,	0.00581444,	0.776885,	0.799939,	0.90469,	0.0155077,	0.102704,	0.0345997,	45.2616,	14.4302,	3.59988,	27.1407,	2.06203,	0.654055,	10.346,	0,	0,	nan,	666,	0.473904,	17.0277,	0.473904,	17.0277,	9.25027e+06,	0.702464,	3.16948,	0.699738,	3.15718,	5.69538e+08,	0.438253,	0,	1000,	1.50664e+09,	nan,	0,	1.69613,	522.2,	33792.3,	0,	992,	407,	0.23,	0,	0.2,	0,	57.24,	6315.91,	1.00933,	6314.9,	57.23,	nan,	9.02148,	8.92022,	16092.8,	10952.6,	2.26747e+06,	10925.1,	0,	
147,	408,	6,	6,	0,	0.502113,	20.6661,	0.502113,	20.6661,	0.000531485,	0,	0.00457259,	0.676297,	0.108715,	0.992836,	0.0116001,	0.147239,	0.0137101,	45.2058,	12.8208,	2.21743,	29.7851,	2.0464,	0.720858,	10.1371,	0,	0,	nan,	666,	0.48751,	14.8969,	0.48751,	14.8969,	1.22546e+07,	0.00416566,	1.84021,	0.00414949,	1.83307,	4.79003e+08,	1.30712,	0,	1000,	1.50664e+09,	nan,	0,	2.32553,	5345.33,	35784.6,	0,	989,	408,	0.51,	0,	0.5,	0,	602.48,	6526.19,	1.01283,	6525.18,	10.54,	591.92,	9.02148,	8.92022,	16684.7,	10963.2,	2.274e+06,	10935.6,	0,	
321,	409,	6,	12,	0,	0.436655,	22.9659,	0.436655,	22.9659,	0.000527554,	0,	0.887184,	0.779275,	0.247093,	0.659019,	0.11182,	0.115378,	0.00200535,	84.9233,	14.4684,	2.49419,	19.7706,	2.44728,	0.673068,	10.0201,	0,	0,	nan,	666,	0.151432,	21.7939,	0.151432,	21.7939,	2.05114e+07,	0.109779,	2.36316,	0.109353,	2.35399,	5.36442e+08,	1.67167,	0,	1000,	1.50664e+09,	nan,	0,	4.3634,	527.96,	27636.4,	0,	974,	409,	0.48,	0,	0.47,	0,	59.51,	5131.4,	1.00796,	5130.39,	59.47,	nan,	9.02148,	8.92022,	16684.7,	11022.7,	2.27913e+06,	10995.1,	0,	
479,	410,	6,	20,	0,	0.456146,	22.218,	0.456146,	22.218,	0.000624999,	0,	0.373677,	0.730044,	0.0243265,	0.77249,	0.0746655,	0.277803,	0.00645945,	61.8155,	13.6807,	2.04865,	23.1747,	2.29866,	0.916704,	10.0646,	0,	0,	nan,	666,	0.423347,	21.0555,	0.423347,	21.0555,	2.01615e+07,	0.266957,	3.96299,	0.265921,	3.94761,	5.35594e+08,	0.608909,	0,	1000,	1.50664e+09,	nan,	0,	2.65431,	529.18,	27151.8,	0,	957,	410,	0.49,	0,	0.26,	0,	58.07,	5059.75,	1.00646,	5058.75,	58,	nan,	9.02148,	8.92022,	16684.7,	11080.7,	2.28419e+06,	11053.1,	0,	
339,	411,	6,	13,	0,	0.468151,	21.7557,	0.468151,	21.7557,	0.000529909,	0,	0.10718,	0.543645,	0.180036,	0.995282,	0.0082881,	0.134695,	0.0200866,	49.8231,	10.6983,	2.36007,	29.8585,	2.03315,	0.702042,	10.2009,	0,	0,	nan,	666,	0.454159,	14.6339,	0.454159,	14.6339,	765934,	0.00688203,	2.63263,	0.00685533,	2.62242,	2.74364e+08,	1.0604,	0,	1000,	1.50665e+09,	nan,	0,	2.38163,	530.04,	32185.6,	0,	916,	411,	0.51,	0,	0.49,	0,	58.56,	5926.18,	1.01728,	5925.16,	58.42,	nan,	9.02148,	8.92022,	16684.7,	11139.3,	2.29012e+06,	11111.5,	0,	
456,	412,	6,	19,	0,	0.4414,	23.9888,	0.4414,	23.9888,	0.000611942,	0,	0.259709,	0.756344,	0.157308,	0.184278,	0.0730098,	0.607492,	0.00533531,	56.6869,	14.1015,	2.31462,	5.52833,	2.29204,	1.41124,	10.0534,	0,	0,	nan,	666,	0.425144,	24.4218,	0.425144,	24.4218,	2.13852e+07,	0.171812,	4.88093,	0.171145,	4.86199,	5.34601e+08,	0.394618,	0,	1000,	1.50665e+09,	nan,	0,	1.54829,	527.32,	28384.5,	0,	994,	412,	0.52,	0,	0.22,	0,	56.48,	5260.12,	1.00791,	5259.11,	56.47,	nan,	9.02148,	8.92022,	16684.7,	11195.8,	2.29538e+06,	11168,	0,	
542,	413,	6,	27,	0,	0.453615,	22.8792,	0.453615,	22.8792,	0.000538041,	0,	0.109515,	0.783118,	0.52154,	0.768658,	0.0607849,	0.0858541,	0.0168777,	49.9282,	14.5299,	3.04308,	23.0597,	2.24314,	0.628781,	10.1688,	0,	0,	nan,	666,	0.402195,	19.3192,	0.402195,	19.3192,	2.0162e+07,	0.214809,	3.27232,	0.213975,	3.25962,	5.33708e+08,	0.722698,	0,	1000,	1.50665e+09,	nan,	0,	2.50308,	389.24,	34630.4,	0,	752,	413,	0.51,	0,	0.32,	0,	34.06,	6299.02,	1.00835,	6298.01,	33.83,	nan,	9.02148,	8.92022,	16684.7,	11229.8,	2.30167e+06,	11201.8,	0,	
525,	414,	6,	25,	0,	0.451608,	22.7324,	0.451608,	22.7324,	0.000624999,	0,	0.609572,	0.848086,	0.241949,	0.962359,	0.113261,	0.244789,	0.00451447,	72.4307,	15.5694,	2.4839,	28.8708,	2.45305,	0.867183,	10.0451,	0,	0,	nan,	666,	0.190069,	22.1178,	0.190069,	22.1178,	2.11957e+07,	0.0861223,	4.27981,	0.0857881,	4.2632,	5.33184e+08,	1.54935,	0,	1000,	1.50665e+09,	nan,	0,	5.40476,	418.43,	28913.8,	0,	619,	414,	0.51,	0,	0.43,	0,	37.19,	5345.65,	1.0154,	5344.64,	36.81,	nan,	9.02148,	8.92022,	16684.7,	11267,	2.30702e+06,	11238.6,	0,	
345,	415,	6,	13,	0,	0.43749,	23.4748,	0.43749,	23.4748,	0.000624999,	0,	0.785915,	0.770672,	0.141019,	0.0915831,	0.0467851,	0.380473,	0.00913265,	80.3662,	14.3308,	2.28204,	2.74749,	2.18714,	1.07071,	10.0913,	0,	0,	nan,	666,	0.411273,	21.8173,	0.411273,	21.8173,	1.80595e+07,	0.0379031,	3.96868,	0.037756,	3.95328,	5.2654e+08,	0.20922,	0,	1000,	1.50665e+09,	nan,	0,	0.418563,	526.62,	26630,	0,	986,	415,	0.51,	0,	0.24,	0,	58.2,	5031.12,	1.01331,	5030.11,	58.17,	nan,	9.02148,	8.92022,	16684.7,	11325.2,	2.31205e+06,	11296.8,	0,	
280,	416,	6,	10,	0,	0.426517,	25.5511,	0.426517,	25.5511,	0.000546092,	0,	0.264185,	0.907536,	0.886163,	0.684863,	0.00332653,	0.0719431,	0.0137896,	56.8883,	16.5206,	3.77233,	20.5459,	2.01331,	0.607915,	10.1379,	0,	0,	nan,	666,	0.430969,	23.0791,	0.430969,	23.0791,	2.12293e+07,	0.00796264,	4.33138,	0.00793175,	4.31457,	5.31787e+08,	0.164308,	0,	1000,	1.50666e+09,	nan,	0,	0.422107,	526.72,	31301.3,	0,	985,	416,	0.52,	0,	0.14,	0,	56.57,	5838.69,	1.01202,	5837.67,	56.55,	nan,	9.02148,	8.92022,	16684.7,	11381.8,	2.31789e+06,	11353.3,	0,	
161,	417,	6,	6,	0,	0.440474,	21.7668,	0.440474,	21.7668,	0.000624999,	0,	0.830925,	0.752107,	0.0599854,	0.186496,	0.0601561,	0.386778,	0.00246422,	82.3916,	14.0337,	2.11997,	5.59487,	2.24062,	1.08017,	10.0246,	0,	0,	nan,	666,	0.406954,	21.5842,	0.406954,	21.5842,	2.07871e+07,	0.0443862,	3.72024,	0.044214,	3.70581,	5.31037e+08,	0.341138,	0,	1000,	1.50666e+09,	nan,	0,	0.561911,	533.2,	28562.2,	0,	936,	417,	0.51,	0,	0.3,	0,	58.18,	5376.43,	1.00839,	5375.42,	58.07,	nan,	9.02148,	8.92022,	16684.7,	11440,	2.32327e+06,	11411.4,	0,	
506,	418,	6,	22,	0,	0.457972,	22.2979,	0.457972,	22.2979,	0.000624999,	0,	0.0397779,	0.477655,	0.253267,	0.60419,	0.0364394,	0.358853,	0.00916663,	46.79,	9.64248,	2.50653,	18.1257,	2.14576,	1.03828,	10.0917,	0,	0,	nan,	666,	0.442968,	18.1688,	0.442968,	18.1688,	1.9793e+07,	0.00915176,	2.49177,	0.00911625,	2.4821,	5.43973e+08,	0.656299,	0,	1000,	1.50666e+09,	nan,	0,	1.10569,	5440.48,	30593.3,	0,	926,	418,	0.51,	0,	0.44,	0,	619.23,	5656.64,	1.01551,	5655.62,	11.49,	607.6,	9.02148,	8.92022,	17292.3,	11451.6,	2.32892e+06,	11422.9,	0,	
518,	419,	6,	24,	0,	0.44851,	22.7608,	0.44851,	22.7608,	0.000624999,	0,	0.89184,	0.548647,	0.0304333,	0.176631,	0.114798,	0.243494,	0.00527511,	85.1328,	10.7784,	2.06087,	5.29894,	2.45919,	0.865242,	10.0528,	0,	0,	nan,	666,	0.224038,	22.895,	0.224038,	22.895,	1.03128e+07,	0.0904612,	3.98805,	0.0901102,	3.97258,	5.17498e+08,	1.27197,	0,	1000,	1.50666e+09,	nan,	0,	3.19177,	536.63,	27161,	0,	857,	419,	0.5,	0,	0.47,	0,	59.53,	5057.28,	1.00818,	5056.27,	59.31,	nan,	9.02148,	8.92022,	17292.3,	11511.1,	2.33398e+06,	11482.2,	0,	
536,	420,	6,	26,	0,	0.450234,	22.9813,	0.450234,	22.9813,	0.000594546,	0,	0.310583,	0.466929,	0.085389,	0.764632,	0.0353672,	0.359997,	0.0191023,	58.9762,	9.47087,	2.17078,	22.939,	2.14147,	1.04,	10.191,	0,	0,	nan,	666,	0.40143,	18.1099,	0.40143,	18.1099,	1.73518e+07,	0.00794655,	2.8885,	0.00791571,	2.87729,	5.3823e+08,	0.597532,	0,	1000,	1.50666e+09,	nan,	0,	1.19493,	532.17,	27608.7,	0,	937,	420,	0.51,	0,	0.47,	0,	57.56,	5152.15,	1.01032,	5151.14,	57.47,	nan,	9.02148,	8.92022,	17292.3,	11568.7,	2.33913e+06,	11539.7,	0,	
644,	421,	6,	47,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.411313,	0.695186,	0.964308,	0.061778,	0.0614391,	0.0227872,	0.00626138,	63.5091,	13.123,	3.92862,	1.85334,	2.24576,	0.534181,	10.0626,	0,	0,	nan,	666,	0.539629,	26.0918,	0.539629,	26.0918,	1.09465e+07,	0.176787,	5.45306,	0.176101,	5.4319,	4.78155e+08,	0.281793,	0,	1000,	1.50666e+09,	nan,	0,	3.0137,	454.7,	116.71,	0,	942,	421,	0.5,	0,	0.1,	1,	41.56,	152.036,	1.00654,	151.03,	41.5,	nan,	9.02148,	8.92022,	17292.3,	11610.3,	2.33928e+06,	11581.2,	0,	
432,	422,	6,	18,	0,	0.439852,	25.0176,	0.439852,	25.0176,	0.000624999,	0,	0.257367,	0.683922,	0.692893,	0.648859,	0.00146137,	0.424065,	0.00219847,	56.5815,	12.9427,	3.38579,	19.4658,	2.00585,	1.1361,	10.022,	0,	0,	nan,	666,	0.430843,	22.3668,	0.430843,	22.3668,	1.97191e+07,	0.0060396,	4.60253,	0.00601617,	4.58468,	5.4187e+08,	0.205666,	0,	1000,	1.50666e+09,	nan,	0,	0.539501,	419.73,	27139.6,	0,	957,	422,	0.51,	0,	0.16,	0,	37.29,	5055.32,	1.00833,	5054.31,	37.25,	nan,	9.02148,	8.92022,	17292.3,	11647.6,	2.34434e+06,	11618.4,	0,	
